row_id,settlement,region_kingdom,social_class,share
514,Lethtar,Lantan,Modest,22.0
514,Lethtar,Lantan,Poor,42.0
514,Lethtar,Lantan,Squalid,31.0
514,Lethtar,Lantan,Wretched,1.0
515,Sundrah,Lantan,Aristocratic,0.0
515,Sundrah,Lantan,Wealthy,0.0
515,Sundrah,Lantan,Comfortable,6.0
515,Sundrah,Lantan,Modest,17.0
515,Sundrah,Lantan,Poor,41.0
515,Sundrah,Lantan,Squalid,26.0
515,Sundrah,Lantan,Wretched,1.0
516,Sujjar,Lantan,Aristocratic,0.0
516,Sujjar,Lantan,Wealthy,0.0
516,Sujjar,Lantan,Comfortable,7.0
516,Sujjar,Lantan,Modest,22.0
516,Sujjar,Lantan,Poor,41.0
516,Sujjar,Lantan,Squalid,32.0
516,Sujjar,Lantan,Wretched,1.0
517,Tsan,Lantan,Aristocratic,0.0
517,Tsan,Lantan,Wealthy,0.0
517,Tsan,Lantan,Comfortable,6.0
517,Tsan,Lantan,Modest,12.0
517,Tsan,Lantan,Poor,38.0
517,Tsan,Lantan,Squalid,32.0
517,Tsan,Lantan,Wretched,1.0
518,Sheirtalar,Lapaliiya,Aristocratic,189.0
518,Sheirtalar,Lapaliiya,Wealthy,1059.0
518,Sheirtalar,Lapaliiya,Comfortable,5686.0
518,Sheirtalar,Lapaliiya,Modest,6073.0
518,Sheirtalar,Lapaliiya,Poor,18002.0
518,Sheirtalar,Lapaliiya,Squalid,15221.0
518,Sheirtalar,Lapaliiya,Wretched,3343.0
519,Abreon,Lapaliiya,Aristocratic,0.0
519,Abreon,Lapaliiya,Wealthy,81.0
519,Abreon,Lapaliiya,Comfortable,360.0
519,Abreon,Lapaliiya,Modest,869.0
519,Abreon,Lapaliiya,Poor,1492.0
519,Abreon,Lapaliiya,Squalid,1308.0
519,Abreon,Lapaliiya,Wretched,256.0
520,Dungar,Lapaliiya,Aristocratic,0.0
520,Dungar,Lapaliiya,Wealthy,4.0
520,Dungar,Lapaliiya,Comfortable,50.0
520,Dungar,Lapaliiya,Modest,108.0
520,Dungar,Lapaliiya,Poor,297.0
520,Dungar,Lapaliiya,Squalid,263.0
520,Dungar,Lapaliiya,Wretched,11.0
521,Ilyaport,Lapaliiya,Aristocratic,0.0
521,Ilyaport,Lapaliiya,Wealthy,20.0
521,Ilyaport,Lapaliiya,Comfortable,122.0
521,Ilyaport,Lapaliiya,Modest,222.0
521,Ilyaport,Lapaliiya,Poor,613.0
521,Ilyaport,Lapaliiya,Squalid,542.0
521,Ilyaport,Lapaliiya,Wretched,68.0
522,Ithmong,Lapaliiya,Aristocratic,161.0
522,Ithmong,Lapaliiya,Wealthy,679.0
522,Ithmong,Lapaliiya,Comfortable,5260.0
522,Ithmong,Lapaliiya,Modest,4783.0
522,Ithmong,Lapaliiya,Poor,14821.0
522,Ithmong,Lapaliiya,Squalid,11404.0
522,Ithmong,Lapaliiya,Wretched,2890.0
523,Lapalgard,Lapaliiya,Aristocratic,0.0
523,Lapalgard,Lapaliiya,Wealthy,38.0
523,Lapalgard,Lapaliiya,Comfortable,279.0
523,Lapalgard,Lapaliiya,Modest,434.0
523,Lapalgard,Lapaliiya,Poor,1232.0
523,Lapalgard,Lapaliiya,Squalid,1002.0
523,Lapalgard,Lapaliiya,Wretched,193.0
524,Lhazantal,Lapaliiya,Aristocratic,0.0
524,Lhazantal,Lapaliiya,Wealthy,8.0
524,Lhazantal,Lapaliiya,Comfortable,36.0
524,Lhazantal,Lapaliiya,Modest,140.0
524,Lhazantal,Lapaliiya,Poor,305.0
524,Lhazantal,Lapaliiya,Squalid,235.0
524,Lhazantal,Lapaliiya,Wretched,9.0
525,Lushpool,Lapaliiya,Aristocratic,78.0
525,Lushpool,Lapaliiya,Wealthy,256.0
525,Lushpool,Lapaliiya,Comfortable,1458.0
525,Lushpool,Lapaliiya,Modest,3235.0
525,Lushpool,Lapaliiya,Poor,5435.0
525,Lushpool,Lapaliiya,Squalid,6664.0
525,Lushpool,Lapaliiya,Wretched,1293.0
526,Malaxer,Lapaliiya,Aristocratic,0.0
526,Malaxer,Lapaliiya,Wealthy,3.0
526,Malaxer,Lapaliiya,Comfortable,22.0
526,Malaxer,Lapaliiya,Modest,51.0
526,Malaxer,Lapaliiya,Poor,129.0
526,Malaxer,Lapaliiya,Squalid,82.0
526,Malaxer,Lapaliiya,Wretched,7.0
527,Mierskar,Lapaliiya,Aristocratic,0.0
527,Mierskar,Lapaliiya,Wealthy,1.0
527,Mierskar,Lapaliiya,Comfortable,9.0
527,Mierskar,Lapaliiya,Modest,12.0
527,Mierskar,Lapaliiya,Poor,55.0
527,Mierskar,Lapaliiya,Squalid,48.0
527,Mierskar,Lapaliiya,Wretched,3.0
528,Ormpur,Lapaliiya,Aristocratic,88.0
528,Ormpur,Lapaliiya,Wealthy,695.0
528,Ormpur,Lapaliiya,Comfortable,1992.0
528,Ormpur,Lapaliiya,Modest,3071.0
528,Ormpur,Lapaliiya,Poor,8131.0
528,Ormpur,Lapaliiya,Squalid,6302.0
528,Ormpur,Lapaliiya,Wretched,1302.0
529,Sammaresh,Lapaliiya,Aristocratic,7.0
529,Sammaresh,Lapaliiya,Wealthy,549.0
529,Sammaresh,Lapaliiya,Comfortable,2392.0
529,Sammaresh,Lapaliiya,Modest,4084.0
529,Sammaresh,Lapaliiya,Poor,6852.0
529,Sammaresh,Lapaliiya,Squalid,5172.0
529,Sammaresh,Lapaliiya,Wretched,1497.0
530,Sheirlantar,Lapaliiya,Aristocratic,0.0
530,Sheirlantar,Lapaliiya,Wealthy,0.0
530,Sheirlantar,Lapaliiya,Comfortable,5.0
530,Sheirlantar,Lapaliiya,Modest,9.0
530,Sheirlantar,Lapaliiya,Poor,23.0
530,Sheirlantar,Lapaliiya,Squalid,16.0
530,Sheirlantar,Lapaliiya,Wretched,0.0
531,Uzurr,Lapaliiya,Aristocratic,0.0
531,Uzurr,Lapaliiya,Wealthy,7.0
531,Uzurr,Lapaliiya,Comfortable,60.0
531,Uzurr,Lapaliiya,Modest,96.0
531,Uzurr,Lapaliiya,Poor,316.0
531,Uzurr,Lapaliiya,Squalid,194.0
531,Uzurr,Lapaliiya,Wretched,10.0
532,Zashuma,Lapaliiya,Aristocratic,0.0
532,Zashuma,Lapaliiya,Wealthy,21.0
532,Zashuma,Lapaliiya,Comfortable,99.0
532,Zashuma,Lapaliiya,Modest,299.0
532,Zashuma,Lapaliiya,Poor,460.0
532,Zashuma,Lapaliiya,Squalid,271.0
532,Zashuma,Lapaliiya,Wretched,51.0
533,Beluir,Luiren,Aristocratic,112.0
533,Beluir,Luiren,Wealthy,322.0
533,Beluir,Luiren,Comfortable,2994.0
533,Beluir,Luiren,Modest,4635.0
533,Beluir,Luiren,Poor,8819.0
533,Beluir,Luiren,Squalid,7371.0
533,Beluir,Luiren,Wretched,1483.0
534,Ammathluir,Luiren,Aristocratic,0.0
534,Ammathluir,Luiren,Wealthy,130.0
534,Ammathluir,Luiren,Comfortable,691.0
534,Ammathluir,Luiren,Modest,1854.0
534,Ammathluir,Luiren,Poor,3160.0
534,Ammathluir,Luiren,Squalid,2411.0
534,Ammathluir,Luiren,Wretched,478.0
535,Chethel,Luiren,Aristocratic,25.0
535,Chethel,Luiren,Wealthy,274.0
535,Chethel,Luiren,Comfortable,1573.0
535,Chethel,Luiren,Modest,2688.0
535,Chethel,Luiren,Poor,4854.0
535,Chethel,Luiren,Squalid,4086.0
535,Chethel,Luiren,Wretched,1003.0
536,Crimel,Luiren,Aristocratic,0.0
536,Crimel,Luiren,Wealthy,3.0
536,Crimel,Luiren,Comfortable,42.0
536,Crimel,Luiren,Modest,129.0
536,Crimel,Luiren,Poor,324.0
536,Crimel,Luiren,Squalid,205.0
536,Crimel,Luiren,Wretched,12.0
537,Djannath,Luiren,Aristocratic,0.0
537,Djannath,Luiren,Wealthy,7.0
537,Djannath,Luiren,Comfortable,48.0
537,Djannath,Luiren,Modest,106.0
537,Djannath,Luiren,Poor,260.0
537,Djannath,Luiren,Squalid,203.0
537,Djannath,Luiren,Wretched,12.0
538,Fasruil,Luiren,Aristocratic,0.0
538,Fasruil,Luiren,Wealthy,32.0
538,Fasruil,Luiren,Comfortable,204.0
538,Fasruil,Luiren,Modest,492.0
538,Fasruil,Luiren,Poor,1103.0
538,Fasruil,Luiren,Squalid,817.0
538,Fasruil,Luiren,Wretched,209.0
539,Krenadir,Luiren,Aristocratic,0.0
539,Krenadir,Luiren,Wealthy,3.0
539,Krenadir,Luiren,Comfortable,19.0
539,Krenadir,Luiren,Modest,63.0
539,Krenadir,Luiren,Poor,147.0
539,Krenadir,Luiren,Squalid,127.0
539,Krenadir,Luiren,Wretched,6.0
540,Lluirvale,Luiren,Aristocratic,0.0
540,Lluirvale,Luiren,Wealthy,21.0
540,Lluirvale,Luiren,Comfortable,110.0
540,Lluirvale,Luiren,Modest,343.0
540,Lluirvale,Luiren,Poor,518.0
540,Lluirvale,Luiren,Squalid,422.0
540,Lluirvale,Luiren,Wretched,52.0
541,Otennath,Luiren,Aristocratic,0.0
541,Otennath,Luiren,Wealthy,2.0
541,Otennath,Luiren,Comfortable,21.0
541,Otennath,Luiren,Modest,65.0
541,Otennath,Luiren,Poor,115.0
541,Otennath,Luiren,Squalid,104.0
541,Otennath,Luiren,Wretched,5.0
542,Shoun,Luiren,Aristocratic,65.0
542,Shoun,Luiren,Wealthy,169.0
542,Shoun,Luiren,Comfortable,1949.0
542,Shoun,Luiren,Modest,2669.0
542,Shoun,Luiren,Poor,5493.0
542,Shoun,Luiren,Squalid,3737.0
542,Shoun,Luiren,Wretched,1308.0
543,Silverymoon,The Silver Marches,Aristocratic,170.0
543,Silverymoon,The Silver Marches,Wealthy,1119.0
543,Silverymoon,The Silver Marches,Comfortable,4606.0
543,Silverymoon,The Silver Marches,Modest,4160.0
543,Silverymoon,The Silver Marches,Poor,12718.0
543,Silverymoon,The Silver Marches,Squalid,8268.0
543,Silverymoon,The Silver Marches,Wretched,2784.0
544,Auvandell,The Silver Marches,Aristocratic,0.0
544,Auvandell,The Silver Marches,Wealthy,0.0
544,Auvandell,The Silver Marches,Comfortable,31.0
544,Auvandell,The Silver Marches,Modest,84.0
544,Auvandell,The Silver Marches,Poor,156.0
544,Auvandell,The Silver Marches,Squalid,102.0
544,Auvandell,The Silver Marches,Wretched,9.0
545,Blumberg,The Silver Marches,Aristocratic,0.0
545,Blumberg,The Silver Marches,Wealthy,5.0
545,Blumberg,The Silver Marches,Comfortable,60.0
545,Blumberg,The Silver Marches,Modest,139.0
545,Blumberg,The Silver Marches,Poor,281.0
545,Blumberg,The Silver Marches,Squalid,160.0
545,Blumberg,The Silver Marches,Wretched,15.0
546,Citadel Adbar,Dwarfholds of the North,Aristocratic,37.0
546,Citadel Adbar,Dwarfholds of the North,Wealthy,257.0
546,Citadel Adbar,Dwarfholds of the North,Comfortable,2223.0
546,Citadel Adbar,Dwarfholds of the North,Modest,3696.0
546,Citadel Adbar,Dwarfholds of the North,Poor,6139.0
546,Citadel Adbar,Dwarfholds of the North,Squalid,5757.0
546,Citadel Adbar,Dwarfholds of the North,Wretched,1469.0
547,Citadel Felbarr,Dwarfholds of the North,Aristocratic,1.0
547,Citadel Felbarr,Dwarfholds of the North,Wealthy,72.0
547,Citadel Felbarr,Dwarfholds of the North,Comfortable,474.0
547,Citadel Felbarr,Dwarfholds of the North,Modest,761.0
547,Citadel Felbarr,Dwarfholds of the North,Poor,2294.0
547,Citadel Felbarr,Dwarfholds of the North,Squalid,1903.0
547,Citadel Felbarr,Dwarfholds of the North,Wretched,521.0
548,Deadsnows,The Silver Marches,Aristocratic,0.0
548,Deadsnows,The Silver Marches,Wealthy,4.0
548,Deadsnows,The Silver Marches,Comfortable,43.0
548,Deadsnows,The Silver Marches,Modest,67.0
548,Deadsnows,The Silver Marches,Poor,258.0
548,Deadsnows,The Silver Marches,Squalid,134.0
548,Deadsnows,The Silver Marches,Wretched,15.0
549,Everlund,The Silver Marches,Aristocratic,97.0
549,Everlund,The Silver Marches,Wealthy,407.0
549,Everlund,The Silver Marches,Comfortable,1988.0
549,Everlund,The Silver Marches,Modest,3437.0
549,Everlund,The Silver Marches,Poor,7220.0
549,Everlund,The Silver Marches,Squalid,5382.0
549,Everlund,The Silver Marches,Wretched,2059.0
550,Hilltop,The Silver Marches,Aristocratic,0.0
550,Hilltop,The Silver Marches,Wealthy,0.0
550,Hilltop,The Silver Marches,Comfortable,6.0
550,Hilltop,The Silver Marches,Modest,14.0
550,Hilltop,The Silver Marches,Poor,36.0
550,Hilltop,The Silver Marches,Squalid,30.0
550,Hilltop,The Silver Marches,Wretched,1.0
551,Jalanthar,The Silver Marches,Aristocratic,0.0
551,Jalanthar,The Silver Marches,Wealthy,0.0
551,Jalanthar,The Silver Marches,Comfortable,11.0
551,Jalanthar,The Silver Marches,Modest,41.0
551,Jalanthar,The Silver Marches,Poor,68.0
551,Jalanthar,The Silver Marches,Squalid,36.0
551,Jalanthar,The Silver Marches,Wretched,2.0
552,Khelb,The Silver Marches,Aristocratic,73.0
552,Khelb,The Silver Marches,Wealthy,329.0
552,Khelb,The Silver Marches,Comfortable,1490.0
552,Khelb,The Silver Marches,Modest,3033.0
552,Khelb,The Silver Marches,Poor,5102.0
552,Khelb,The Silver Marches,Squalid,4365.0
552,Khelb,The Silver Marches,Wretched,908.0
553,Lhuvenhead,The Silver Marches,Aristocratic,14.0
553,Lhuvenhead,The Silver Marches,Wealthy,234.0
553,Lhuvenhead,The Silver Marches,Comfortable,1549.0
553,Lhuvenhead,The Silver Marches,Modest,2172.0
553,Lhuvenhead,The Silver Marches,Poor,3908.0
553,Lhuvenhead,The Silver Marches,Squalid,4268.0
553,Lhuvenhead,The Silver Marches,Wretched,969.0
554,Mithral Hall,Dwarfholds of the North,Aristocratic,1.0
554,Mithral Hall,Dwarfholds of the North,Wealthy,90.0
554,Mithral Hall,Dwarfholds of the North,Comfortable,293.0
554,Mithral Hall,Dwarfholds of the North,Modest,1149.0
554,Mithral Hall,Dwarfholds of the North,Poor,1481.0
554,Mithral Hall,Dwarfholds of the North,Squalid,1064.0
554,Mithral Hall,Dwarfholds of the North,Wretched,217.0
555,Newfort,The Silver Marches,Aristocratic,0.0
555,Newfort,The Silver Marches,Wealthy,0.0
555,Newfort,The Silver Marches,Comfortable,6.0
555,Newfort,The Silver Marches,Modest,22.0
555,Newfort,The Silver Marches,Poor,45.0
555,Newfort,The Silver Marches,Squalid,31.0
555,Newfort,The Silver Marches,Wretched,2.0
556,Quaervaar,The Silver Marches,Aristocratic,0.0
556,Quaervaar,The Silver Marches,Wealthy,5.0
556,Quaervaar,The Silver Marches,Comfortable,37.0
556,Quaervaar,The Silver Marches,Modest,160.0
556,Quaervaar,The Silver Marches,Poor,292.0
556,Quaervaar,The Silver Marches,Squalid,164.0
556,Quaervaar,The Silver Marches,Wretched,11.0
557,Rauvincross,The Silver Marches,Aristocratic,69.0
557,Rauvincross,The Silver Marches,Wealthy,350.0
557,Rauvincross,The Silver Marches,Comfortable,2022.0
557,Rauvincross,The Silver Marches,Modest,1908.0
557,Rauvincross,The Silver Marches,Poor,5307.0
557,Rauvincross,The Silver Marches,Squalid,5495.0
557,Rauvincross,The Silver Marches,Wretched,1281.0
558,Rivermoot,The Silver Marches,Aristocratic,0.0
558,Rivermoot,The Silver Marches,Wealthy,107.0
558,Rivermoot,The Silver Marches,Comfortable,416.0
558,Rivermoot,The Silver Marches,Modest,704.0
558,Rivermoot,The Silver Marches,Poor,2036.0
558,Rivermoot,The Silver Marches,Squalid,1123.0
558,Rivermoot,The Silver Marches,Wretched,334.0
559,Sundabar,Dwarfholds of the North,Aristocratic,0.0
559,Sundabar,Dwarfholds of the North,Wealthy,7.0
559,Sundabar,Dwarfholds of the North,Comfortable,50.0
559,Sundabar,Dwarfholds of the North,Modest,112.0
559,Sundabar,Dwarfholds of the North,Poor,253.0
559,Sundabar,Dwarfholds of the North,Squalid,183.0
559,Sundabar,Dwarfholds of the North,Wretched,12.0
560,Winter's Edge,The Silver Marches,Aristocratic,1.0
560,Winter's Edge,The Silver Marches,Wealthy,83.0
560,Winter's Edge,The Silver Marches,Comfortable,424.0
560,Winter's Edge,The Silver Marches,Modest,1121.0
560,Winter's Edge,The Silver Marches,Poor,2159.0
560,Winter's Edge,The Silver Marches,Squalid,1713.0
560,Winter's Edge,The Silver Marches,Wretched,189.0
561,Yartar,The Sword Coast,Aristocratic,0.0
561,Yartar,The Sword Coast,Wealthy,2.0
561,Yartar,The Sword Coast,Comfortable,23.0
561,Yartar,The Sword Coast,Modest,52.0
561,Yartar,The Sword Coast,Poor,116.0
561,Yartar,The Sword Coast,Squalid,89.0
561,Yartar,The Sword Coast,Wretched,6.0
562,Mintarn,The Sword Coast,Aristocratic,0.0
562,Mintarn,The Sword Coast,Wealthy,51.0
562,Mintarn,The Sword Coast,Comfortable,349.0
562,Mintarn,The Sword Coast,Modest,1043.0
562,Mintarn,The Sword Coast,Poor,1647.0
562,Mintarn,The Sword Coast,Squalid,957.0
562,Mintarn,The Sword Coast,Wretched,239.0
563,Orlumbor,Orlumbor,Aristocratic,0.0
563,Orlumbor,Orlumbor,Wealthy,16.0
563,Orlumbor,Orlumbor,Comfortable,95.0
563,Orlumbor,Orlumbor,Modest,264.0
563,Orlumbor,Orlumbor,Poor,519.0
563,Orlumbor,Orlumbor,Squalid,304.0
563,Orlumbor,Orlumbor,Wretched,116.0
564,Farr Windward,Orlumbor,Aristocratic,0.0
564,Farr Windward,Orlumbor,Wealthy,2.0
564,Farr Windward,Orlumbor,Comfortable,36.0
564,Farr Windward,Orlumbor,Modest,98.0
564,Farr Windward,Orlumbor,Poor,263.0
564,Farr Windward,Orlumbor,Squalid,175.0
564,Farr Windward,Orlumbor,Wretched,13.0
565,Caer Callidyrr,Moonshae,Aristocratic,55.0
565,Caer Callidyrr,Moonshae,Wealthy,563.0
565,Caer Callidyrr,Moonshae,Comfortable,2009.0
565,Caer Callidyrr,Moonshae,Modest,4130.0
565,Caer Callidyrr,Moonshae,Poor,6928.0
565,Caer Callidyrr,Moonshae,Squalid,5182.0
565,Caer Callidyrr,Moonshae,Wretched,1551.0
566,Aithelar,Moonshae,Aristocratic,20.0
566,Aithelar,Moonshae,Wealthy,244.0
566,Aithelar,Moonshae,Comfortable,1392.0
566,Aithelar,Moonshae,Modest,2013.0
566,Aithelar,Moonshae,Poor,4458.0
566,Aithelar,Moonshae,Squalid,4509.0
566,Aithelar,Moonshae,Wretched,1296.0
567,Blackstone,Moonshae,Aristocratic,0.0
567,Blackstone,Moonshae,Wealthy,1.0
567,Blackstone,Moonshae,Comfortable,42.0
567,Blackstone,Moonshae,Modest,62.0
567,Blackstone,Moonshae,Poor,243.0
567,Blackstone,Moonshae,Squalid,226.0
567,Blackstone,Moonshae,Wretched,11.0
568,Blythe,Moonshae,Aristocratic,0.0
568,Blythe,Moonshae,Wealthy,5.0
568,Blythe,Moonshae,Comfortable,27.0
568,Blythe,Moonshae,Modest,53.0
568,Blythe,Moonshae,Poor,206.0
568,Blythe,Moonshae,Squalid,191.0
568,Blythe,Moonshae,Wretched,12.0
569,Borth,Moonshae,Aristocratic,17.0
569,Borth,Moonshae,Wealthy,191.0
569,Borth,Moonshae,Comfortable,2074.0
569,Borth,Moonshae,Modest,1911.0
569,Borth,Moonshae,Poor,5597.0
569,Borth,Moonshae,Squalid,3614.0
569,Borth,Moonshae,Wretched,1447.0
570,Bounty,Moonshae,Aristocratic,0.0
570,Bounty,Moonshae,Wealthy,0.0
570,Bounty,Moonshae,Comfortable,35.0
570,Bounty,Moonshae,Modest,70.0
570,Bounty,Moonshae,Poor,200.0
570,Bounty,Moonshae,Squalid,120.0
570,Bounty,Moonshae,Wretched,10.0
571,Brannoch,Moonshae,Aristocratic,0.0
571,Brannoch,Moonshae,Wealthy,8.0
571,Brannoch,Moonshae,Comfortable,36.0
571,Brannoch,Moonshae,Modest,132.0
571,Brannoch,Moonshae,Poor,275.0
571,Brannoch,Moonshae,Squalid,235.0
571,Brannoch,Moonshae,Wretched,9.0
572,Bray,Moonshae,Aristocratic,0.0
572,Bray,Moonshae,Wealthy,3.0
572,Bray,Moonshae,Comfortable,22.0
572,Bray,Moonshae,Modest,40.0
572,Bray,Moonshae,Poor,141.0
572,Bray,Moonshae,Squalid,126.0
572,Bray,Moonshae,Wretched,5.0
573,Cambro,Moonshae,Aristocratic,75.0
573,Cambro,Moonshae,Wealthy,372.0
573,Cambro,Moonshae,Comfortable,1695.0
573,Cambro,Moonshae,Modest,3340.0
573,Cambro,Moonshae,Poor,5610.0
573,Cambro,Moonshae,Squalid,4704.0
573,Cambro,Moonshae,Wretched,1588.0
574,Caer Corwell,Moonshae,Aristocratic,0.0
574,Caer Corwell,Moonshae,Wealthy,0.0
574,Caer Corwell,Moonshae,Comfortable,6.0
574,Caer Corwell,Moonshae,Modest,24.0
574,Caer Corwell,Moonshae,Poor,43.0
574,Caer Corwell,Moonshae,Squalid,35.0
574,Caer Corwell,Moonshae,Wretched,2.0
575,Caer Moray,Moonshae,Aristocratic,30.0
575,Caer Moray,Moonshae,Wealthy,477.0
575,Caer Moray,Moonshae,Comfortable,1359.0
575,Caer Moray,Moonshae,Modest,3000.0
575,Caer Moray,Moonshae,Poor,5326.0
575,Caer Moray,Moonshae,Squalid,4194.0
575,Caer Moray,Moonshae,Wretched,1098.0
576,Caer Westphal,Moonshae,Aristocratic,0.0
576,Caer Westphal,Moonshae,Wealthy,0.0
576,Caer Westphal,Moonshae,Comfortable,8.0
576,Caer Westphal,Moonshae,Modest,22.0
576,Caer Westphal,Moonshae,Poor,42.0
576,Caer Westphal,Moonshae,Squalid,32.0
576,Caer Westphal,Moonshae,Wretched,1.0
577,Caervu,Moonshae,Aristocratic,2.0
577,Caervu,Moonshae,Wealthy,128.0
577,Caervu,Moonshae,Comfortable,473.0
577,Caervu,Moonshae,Modest,1380.0
577,Caervu,Moonshae,Poor,2485.0
577,Caervu,Moonshae,Squalid,1938.0
577,Caervu,Moonshae,Wretched,328.0
578,Cobh,Moonshae,Aristocratic,2.0
578,Cobh,Moonshae,Wealthy,121.0
578,Cobh,Moonshae,Comfortable,475.0
578,Cobh,Moonshae,Modest,1312.0
578,Cobh,Moonshae,Poor,2198.0
578,Cobh,Moonshae,Squalid,1513.0
578,Cobh,Moonshae,Wretched,282.0
579,Codfin,Moonshae,Aristocratic,53.0
579,Codfin,Moonshae,Wealthy,380.0
579,Codfin,Moonshae,Comfortable,1532.0
579,Codfin,Moonshae,Modest,2397.0
579,Codfin,Moonshae,Poor,4597.0
579,Codfin,Moonshae,Squalid,4627.0
579,Codfin,Moonshae,Wretched,1409.0
580,Codscove,Moonshae,Aristocratic,0.0
580,Codscove,Moonshae,Wealthy,139.0
580,Codscove,Moonshae,Comfortable,592.0
580,Codscove,Moonshae,Modest,1533.0
580,Codscove,Moonshae,Poor,2385.0
580,Codscove,Moonshae,Squalid,1958.0
580,Codscove,Moonshae,Wretched,546.0
581,Doncastle,Moonshae,Aristocratic,0.0
581,Doncastle,Moonshae,Wealthy,0.0
581,Doncastle,Moonshae,Comfortable,5.0
581,Doncastle,Moonshae,Modest,16.0
581,Doncastle,Moonshae,Poor,31.0
581,Doncastle,Moonshae,Squalid,18.0
581,Doncastle,Moonshae,Wretched,1.0
582,Dorset,Moonshae,Aristocratic,54.0
582,Dorset,Moonshae,Wealthy,224.0
582,Dorset,Moonshae,Comfortable,1465.0
582,Dorset,Moonshae,Modest,2459.0
582,Dorset,Moonshae,Poor,4491.0
582,Dorset,Moonshae,Squalid,2788.0
582,Dorset,Moonshae,Wretched,732.0
583,Dultann,Moonshae,Aristocratic,1.0
583,Dultann,Moonshae,Wealthy,108.0
583,Dultann,Moonshae,Comfortable,599.0
583,Dultann,Moonshae,Modest,1051.0
583,Dultann,Moonshae,Poor,2281.0
583,Dultann,Moonshae,Squalid,1500.0
583,Dultann,Moonshae,Wretched,402.0
584,Dynnatt,Moonshae,Aristocratic,0.0
584,Dynnatt,Moonshae,Wealthy,0.0
584,Dynnatt,Moonshae,Comfortable,6.0
584,Dynnatt,Moonshae,Modest,10.0
584,Dynnatt,Moonshae,Poor,45.0
584,Dynnatt,Moonshae,Squalid,28.0
584,Dynnatt,Moonshae,Wretched,2.0
585,Dynnegall,Moonshae,Aristocratic,0.0
585,Dynnegall,Moonshae,Wealthy,2.0
585,Dynnegall,Moonshae,Comfortable,22.0
585,Dynnegall,Moonshae,Modest,61.0
585,Dynnegall,Moonshae,Poor,122.0
585,Dynnegall,Moonshae,Squalid,102.0
585,Dynnegall,Moonshae,Wretched,4.0
586,Elyssyrr,Moonshae,Aristocratic,0.0
586,Elyssyrr,Moonshae,Wealthy,52.0
586,Elyssyrr,Moonshae,Comfortable,304.0
586,Elyssyrr,Moonshae,Modest,904.0
586,Elyssyrr,Moonshae,Poor,1377.0
586,Elyssyrr,Moonshae,Squalid,1314.0
586,Elyssyrr,Moonshae,Wretched,305.0
587,Farview,Moonshae,Aristocratic,0.0
587,Farview,Moonshae,Wealthy,5.0
587,Farview,Moonshae,Comfortable,31.0
587,Farview,Moonshae,Modest,59.0
587,Farview,Moonshae,Poor,249.0
587,Farview,Moonshae,Squalid,162.0
587,Farview,Moonshae,Wretched,10.0
588,Fenton,Moonshae,Aristocratic,0.0
588,Fenton,Moonshae,Wealthy,1.0
588,Fenton,Moonshae,Comfortable,48.0
588,Fenton,Moonshae,Modest,73.0
588,Fenton,Moonshae,Poor,253.0
588,Fenton,Moonshae,Squalid,167.0
588,Fenton,Moonshae,Wretched,12.0
589,Grady,Moonshae,Aristocratic,0.0
589,Grady,Moonshae,Wealthy,0.0
589,Grady,Moonshae,Comfortable,2.0
589,Grady,Moonshae,Modest,4.0
589,Grady,Moonshae,Poor,20.0
589,Grady,Moonshae,Squalid,16.0
589,Grady,Moonshae,Wretched,0.0
590,Graystone,Moonshae,Aristocratic,0.0
590,Graystone,Moonshae,Wealthy,18.0
590,Graystone,Moonshae,Comfortable,71.0
590,Graystone,Moonshae,Modest,243.0
590,Graystone,Moonshae,Poor,314.0
590,Graystone,Moonshae,Squalid,306.0
590,Graystone,Moonshae,Wretched,52.0
591,Grimstad,Moonshae,Aristocratic,0.0
591,Grimstad,Moonshae,Wealthy,0.0
591,Grimstad,Moonshae,Comfortable,4.0
591,Grimstad,Moonshae,Modest,7.0
591,Grimstad,Moonshae,Poor,34.0
591,Grimstad,Moonshae,Squalid,28.0
591,Grimstad,Moonshae,Wretched,2.0
592,Harloch,Moonshae,Aristocratic,0.0
592,Harloch,Moonshae,Wealthy,2.0
592,Harloch,Moonshae,Comfortable,25.0
592,Harloch,Moonshae,Modest,83.0
592,Harloch,Moonshae,Poor,143.0
592,Harloch,Moonshae,Squalid,124.0
592,Harloch,Moonshae,Wretched,4.0
593,Hickorydale,Moonshae,Aristocratic,0.0
593,Hickorydale,Moonshae,Wealthy,7.0
593,Hickorydale,Moonshae,Comfortable,50.0
593,Hickorydale,Moonshae,Modest,136.0
593,Hickorydale,Moonshae,Poor,267.0
593,Hickorydale,Moonshae,Squalid,215.0
593,Hickorydale,Moonshae,Wretched,13.0
594,Horsa,Moonshae,Aristocratic,0.0
594,Horsa,Moonshae,Wealthy,1.0
594,Horsa,Moonshae,Comfortable,9.0
594,Horsa,Moonshae,Modest,28.0
594,Horsa,Moonshae,Poor,59.0
594,Horsa,Moonshae,Squalid,50.0
594,Horsa,Moonshae,Wretched,3.0
595,Horst,Moonshae,Aristocratic,0.0
595,Horst,Moonshae,Wealthy,4.0
595,Horst,Moonshae,Comfortable,35.0
595,Horst,Moonshae,Modest,86.0
595,Horst,Moonshae,Poor,168.0
595,Horst,Moonshae,Squalid,113.0
