settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Cormyr Settlement 0429,Cormyr,Suzail,1989,13758432,232646,"{'humans': 1739, 'elves': 83, 'dwarves': 180, 'halflings': 153, 'half-orcs': 93, 'misc.': 0}",103,famine,['Patriarchy'],"{'poor': 0.5755, 'middle': 0.2138, 'wealthy': 0.0442, 'aristocrat': 0.1665}",0,"[['salt', 'wine']]","[['parchment', 'silk']]",Ruler COR-110,mercenary heavy,arcanum,Dwarvish,Tempus,162084,631592082,109.56,60.9,49.5,10,0,synthetic generator v2,derived,0.68,12881131,0,35.0,-34.18051,-112.92993
Neverwinter Settlement 0430,Neverwinter,Neverwinter,3464,7139461,469257,"{'humans': 2833, 'elves': 181, 'dwarves': 168, 'halflings': 281, 'half-orcs': 88, 'misc.': 0}",89,famine,['Satrapy'],"{'poor': 0.577, 'middle': 0.3769, 'wealthy': 0.0411, 'aristocrat': 0.005}",0,[['gems']],"[['jewelry', 'magic items', 'parchment', 'silk']]",Ruler NEV-669,professional guard,guilds,"Elvish, Halfling","Lathander, Tempus, Tyr",172720,723835434,362.97,48.8,59.9,7,0,synthetic generator v2,derived,0.46,6889238,-3,24.5,-5.13276,-97.86214
Waterdeep Settlement 0431,Waterdeep,Waterdeep,1318,3026267,25491,"{'humans': 896, 'elves': 121, 'dwarves': 78, 'halflings': 61, 'half-orcs': 41, 'misc.': 121}",34,war,['Dictatorship'],"{'poor': 0.581, 'middle': 0.3304, 'wealthy': 0.0843, 'aristocrat': 0.0042}",0,"[['books', 'grain', 'horses', 'wine']]","[['glass', 'jewelry', 'magic items', 'silk', 'spices']]",Ruler WAT-775,naval patrol,local academy,Dwarvish,"Mystra, Torm",190388,767901516,254.02,46.5,32.2,3,0,synthetic generator v2,synthetic,0.9,2327829,-1,10.5,46.94589,-2.81241
Sembia Settlement 0432,Sembia,Selgaunt,2190,14123954,807447,"{'humans': 1581, 'elves': 183, 'dwarves': 67, 'halflings': 159, 'half-orcs': 66, 'misc.': 134}",39,disease,['Monarchy'],"{'poor': 0.5484, 'middle': 0.2215, 'wealthy': 0.0909, 'aristocrat': 0.1392}",12,"[['fish', 'weapons']]","[['glass', 'jewelry', 'magic items', 'spices']]",Ruler SEM-736,naval patrol,local academy,"Draconic, Halfling","Mystra, Tempus, Tyr",210662,818271539,219.72,56.2,56.8,4,0,synthetic generator v2,synthetic,0.89,13077602,-2,23.6,46.51163,-34.43177
Amn Settlement 0433,Amn,Athkatla,154,1119146,39218,"{'humans': 120, 'elves': 6, 'dwarves': 14, 'halflings': 10, 'half-orcs': 4, 'misc.': 0}",173,old age,['Theocracy'],"{'poor': 0.4847, 'middle': 0.2609, 'wealthy': 0.0931, 'aristocrat': 0.1614}",8,"[['gems', 'grain', 'horses', 'timber']]","[['coal', 'ore']]",Ruler AMN-939,professional guard,None,Halfling,Tyr,191831,772478497,512.36,73.2,65.5,9,0,synthetic generator v2,synthetic,0.56,1147657,2,37.9,18.58669,20.50462
Sembia Settlement 0434,Sembia,Selgaunt,508,4402723,64377,"{'humans': 362, 'elves': 16, 'dwarves': 19, 'halflings': 16, 'half-orcs': 7, 'misc.': 88}",163,famine,['Democracy'],"{'poor': 0.4506, 'middle': 0.2748, 'wealthy': 0.0626, 'aristocrat': 0.212}",4,"[['gems', 'horses', 'timber']]",[['silk']],Ruler SEM-791,professional guard,local academy,"Common, Dwarvish, Orc","Mystra, Tempus, Torm",210662,818271539,54.67,57.3,49.6,0,0,synthetic generator v2,synthetic,0.84,5922591,2,3.2,-26.45861,-3.13468
Cormyr Settlement 0435,Cormyr,Suzail,525,3021044,34887,"{'humans': 347, 'elves': 21, 'dwarves': 50, 'halflings': 44, 'half-orcs': 18, 'misc.': 45}",159,arcane mishap,['Confederacy'],"{'poor': 0.5939, 'middle': 0.2282, 'wealthy': 0.05, 'aristocrat': 0.1278}",1,[['salt']],"[['magic items', 'ore']]",Ruler COR-441,small militia,None,"Draconic, Elvish, Halfling","Lathander, Mystra, Tyr",162084,631592082,545.01,64.7,64.8,5,0,synthetic generator v2,synthetic,0.9,2347005,-1,18.3,62.72316,6.552
Tethyr Settlement 0436,Tethyr,Darromar,425,2530616,21489,"{'humans': 337, 'elves': 41, 'dwarves': 36, 'halflings': 40, 'half-orcs': 20, 'misc.': 0}",94,monster attack,['Dictatorship'],"{'poor': 0.4617, 'middle': 0.3765, 'wealthy': 0.0336, 'aristocrat': 0.1282}",6,"[['cloth', 'gems', 'grain', 'weapons']]","[['coal', 'jewelry', 'parchment', 'spices']]",Ruler TET-774,naval patrol,None,Elvish,"Chauntea, Torm",306344,1288038783,331.69,60.4,80.4,7,0,synthetic generator v2,derived,0.49,2671994,0,29.3,-37.04329,100.47459
Amn Settlement 0437,Amn,Athkatla,5064,23698932,733216,"{'humans': 4511, 'elves': 161, 'dwarves': 344, 'halflings': 280, 'half-orcs': 212, 'misc.': 0}",66,war,['Dictatorship'],"{'poor': 0.4987, 'middle': 0.3399, 'wealthy': 0.0834, 'aristocrat': 0.078}",0,[['cloth']],"[['glass', 'mercenaries', 'ore', 'silk', 'spices']]",Ruler AMN-292,small militia,arcanum,"Common, Orc",Lathander,191831,772478497,392.4,68.8,66.3,4,0,synthetic generator v2,synthetic,0.42,20453749,-4,14.0,42.78318,-105.07869
Neverwinter Settlement 0438,Neverwinter,Neverwinter,137,1140269,2296,"{'humans': 93, 'elves': 3, 'dwarves': 5, 'halflings': 4, 'half-orcs': 2, 'misc.': 30}",159,arcane mishap,['Dictatorship'],"{'poor': 0.456, 'middle': 0.2812, 'wealthy': 0.0617, 'aristocrat': 0.2011}",20,"[['books', 'fish', 'horses', 'weapons']]",[['coal']],Ruler NEV-552,small militia,None,Orc,Chauntea,172720,723835434,29.95,48.8,50.1,1,0,synthetic generator v2,synthetic,0.57,1473938,3,19.5,60.55305,-60.93228
Tethyr Settlement 0439,Tethyr,Darromar,7130,49051758,3917003,"{'humans': 4933, 'elves': 443, 'dwarves': 564, 'halflings': 304, 'half-orcs': 216, 'misc.': 670}",38,crime,['Dictatorship'],"{'poor': 0.4743, 'middle': 0.2979, 'wealthy': 0.0767, 'aristocrat': 0.1511}",14,"[['cloth', 'fish', 'gems', 'timber']]",[['spices']],Ruler TET-713,mercenary heavy,arcanum,Common,"Chauntea, Lathander",306344,1288038783,422.83,72.7,45.1,2,0,synthetic generator v2,derived,0.46,52401718,3,18.2,61.93532,-82.43896
Waterdeep Settlement 0440,Waterdeep,Waterdeep,254,585649,31187,"{'humans': 206, 'elves': 13, 'dwarves': 18, 'halflings': 22, 'half-orcs': 3, 'misc.': 0}",153,old age,['Democracy'],"{'poor': 0.5986, 'middle': 0.3071, 'wealthy': 0.0896, 'aristocrat': 0.0047}",0,"[['gems', 'timber']]","[['magic items', 'mercenaries', 'parchment', 'silk', 'spices']]",Ruler WAT-613,naval patrol,arcanum,"Common, Dwarvish, Halfling","Chauntea, Mystra, Tempus",190388,767901516,171.79,44.0,38.0,4,0,synthetic generator v2,synthetic,0.69,540664,-3,14.0,-3.9502,-88.69182
Tethyr Settlement 0441,Tethyr,Darromar,80,456492,12725,"{'humans': 70, 'elves': 4, 'dwarves': 4, 'halflings': 2, 'half-orcs': 3, 'misc.': 0}",59,famine,['Confederacy'],"{'poor': 0.471, 'middle': 0.3481, 'wealthy': 0.0673, 'aristocrat': 0.1136}",0,"[['armor', 'cloth', 'wine']]",[['parchment']],Ruler TET-519,mercenary heavy,None,Common,Mystra,306344,1288038783,138.21,60.2,79.4,0,0,synthetic generator v2,derived,0.9,355160,2,0.0,59.56032,87.29739
Cormyr Settlement 0442,Cormyr,Suzail,2396,5865189,77346,"{'humans': 1794, 'elves': 130, 'dwarves': 121, 'halflings': 143, 'half-orcs': 118, 'misc.': 90}",127,old age,['Magocracy'],"{'poor': 0.6668, 'middle': 0.2755, 'wealthy': 0.031, 'aristocrat': 0.0266}",0,"[['armor', 'grain', 'timber']]","[['glass', 'jewelry', 'mercenaries', 'silk']]",Ruler COR-921,mercenary heavy,arcanum,"Draconic, Dwarvish, Orc",Selune,162084,631592082,144.29,65.6,73.8,9,0,synthetic generator v2,synthetic,0.63,7945003,-1,31.5,15.10944,5.29344
Amn Settlement 0443,Amn,Athkatla,619,1483805,3034,"{'humans': 540, 'elves': 20, 'dwarves': 59, 'halflings': 58, 'half-orcs': 20, 'misc.': 0}",95,disease,['Patriarchy'],"{'poor': 0.5407, 'middle': 0.372, 'wealthy': 0.0824, 'aristocrat': 0.005}",10,"[['gems', 'grain', 'salt', 'timber', 'weapons']]",[['parchment']],Ruler AMN-843,naval patrol,local academy,Draconic,Chauntea,191831,772478497,195.97,66.1,64.5,1,0,synthetic generator v2,derived,0.87,1382405,4,11.5,39.73516,-110.61664
Amn Settlement 0444,Amn,Athkatla,1228,4309411,223212,"{'humans': 967, 'elves': 94, 'dwarves': 93, 'halflings': 120, 'half-orcs': 28, 'misc.': 0}",41,disease,['Magocracy'],"{'poor': 0.6895, 'middle': 0.21, 'wealthy': 0.0383, 'aristocrat': 0.0622}",0,"[['armor', 'gems', 'weapons']]","[['glass', 'magic items', 'ore', 'spices']]",Ruler AMN-397,naval patrol,arcanum,Dwarvish,"Tempus, Tyr",191831,772478497,548.4,62.8,90.0,6,0,synthetic generator v2,derived,0.41,4106085,-1,21.0,0.45239,-80.91876
Cormyr Settlement 0445,Cormyr,Suzail,1462,5838819,227321,"{'humans': 997, 'elves': 168, 'dwarves': 71, 'halflings': 49, 'half-orcs': 41, 'misc.': 136}",79,famine,['Magocracy'],"{'poor': 0.6454, 'middle': 0.2273, 'wealthy': 0.0559, 'aristocrat': 0.0715}",3,"[['armor', 'cloth', 'grain', 'horses', 'wine']]","[['jewelry', 'mercenaries', 'silk']]",Ruler COR-78,naval patrol,guilds,"Common, Elvish, Halfling","Mystra, Torm",162084,631592082,96.11,61.4,45.1,6,0,synthetic generator v2,synthetic,0.35,5379628,2,23.4,50.6169,123.51373
Sembia Settlement 0446,Sembia,Selgaunt,1825,5512117,571609,"{'humans': 1276, 'elves': 77, 'dwarves': 80, 'halflings': 158, 'half-orcs': 68, 'misc.': 166}",147,monster attack,['Democracy'],"{'poor': 0.66, 'middle': 0.2608, 'wealthy': 0.0349, 'aristocrat': 0.0444}",16,[['fish']],"[['coal', 'mercenaries', 'ore']]",Ruler SEM-320,naval patrol,guilds,"Common, Dwarvish, Halfling",Chauntea,210662,818271539,98.38,49.0,40.9,5,0,synthetic generator v2,derived,0.41,7705712,-2,30.3,68.91541,-42.93936
Calimshan Settlement 0447,Calimshan,Memnon,2551,11882051,700892,"{'humans': 1773, 'elves': 119, 'dwarves': 252, 'halflings': 171, 'half-orcs': 38, 'misc.': 198}",125,famine,['Monarchy'],"{'poor': 0.5112, 'middle': 0.3579, 'wealthy': 0.0447, 'aristocrat': 0.0862}",0,"[['books', 'fish']]","[['glass', 'ore', 'spices']]",Ruler CAL-58,small militia,arcanum,Halfling,Tyr,169269,841078201,514.81,80.6,42.7,7,0,synthetic generator v2,derived,0.63,10457541,-1,24.5,9.29421,-52.78111
Cormyr Settlement 0448,Cormyr,Suzail,1347,10887060,631283,"{'humans': 1186, 'elves': 159, 'dwarves': 87, 'halflings': 27, 'half-orcs': 59, 'misc.': 0}",133,arcane mishap,['Magocracy'],"{'poor': 0.4525, 'middle': 0.2884, 'wealthy': 0.0675, 'aristocrat': 0.1916}",18,[['cloth']],[['jewelry']],Ruler COR-868,mercenary heavy,local academy,Common,"Lathander, Selune, Tyr",162084,631592082,403.67,56.5,61.7,1,0,synthetic generator v2,derived,0.45,10509196,0,17.9,44.16426,-107.72964
Baldurs Gate Settlement 0449,Baldurs Gate,Baldur's Gate,80,145027,1650,"{'humans': 62, 'elves': 3, 'dwarves': 3, 'halflings': 4, 'half-orcs': 2, 'misc.': 6}",111,war,['Patriarchy'],"{'poor': 0.6561, 'middle': 0.3095, 'wealthy': 0.0295, 'aristocrat': 0.0049}",10,"[['cloth', 'timber', 'weapons']]","[['coal', 'parchment', 'spices']]",Ruler BAL-10,mercenary heavy,arcanum,Common,"Mystra, Torm",261869,1312711673,458.5,59.1,53.8,7,0,synthetic generator v2,derived,0.58,138904,0,32.5,15.8886,19.62744
Calimshan Settlement 0450,Calimshan,Memnon,3541,15820805,793027,"{'humans': 2433, 'elves': 240, 'dwarves': 241, 'halflings': 231, 'half-orcs': 169, 'misc.': 227}",96,monster attack,['Merchant Council'],"{'poor': 0.5804, 'middle': 0.2815, 'wealthy': 0.0554, 'aristocrat': 0.0827}",4,[['armor']],[['jewelry']],Ruler CAL-47,mercenary heavy,arcanum,"Dwarvish, Elvish, Halfling",Chauntea,169269,841078201,154.31,82.8,36.7,10,0,synthetic generator v2,synthetic,0.48,19458597,0,38.2,-38.60941,31.57391
Baldurs Gate Settlement 0451,Baldurs Gate,Baldur's Gate,1866,11633698,24134,"{'humans': 1331, 'elves': 62, 'dwarves': 91, 'halflings': 102, 'half-orcs': 56, 'misc.': 224}",75,monster attack,['Dictatorship'],"{'poor': 0.5123, 'middle': 0.3168, 'wealthy': 0.0286, 'aristocrat': 0.1423}",16,"[['cloth', 'fish', 'horses', 'timber', 'weapons']]","[['coal', 'glass', 'ore', 'parchment', 'spices']]",Ruler BAL-535,naval patrol,arcanum,"Draconic, Elvish",Selune,261869,1312711673,39.46,52.6,50.6,0,0,synthetic generator v2,derived,0.68,9754824,0,12.8,39.43537,107.09156
Neverwinter Settlement 0452,Neverwinter,Neverwinter,1683,2948984,75561,"{'humans': 1223, 'elves': 127, 'dwarves': 158, 'halflings': 131, 'half-orcs': 64, 'misc.': 0}",93,crime,['Monarchy'],"{'poor': 0.6612, 'middle': 0.3129, 'wealthy': 0.021, 'aristocrat': 0.005}",3,"[['cloth', 'fish', 'horses', 'salt', 'timber']]","[['glass', 'ore', 'silk', 'spices']]",Ruler NEV-145,professional guard,None,Orc,"Mystra, Torm",172720,723835434,250.25,44.6,49.8,8,0,synthetic generator v2,synthetic,0.89,3063006,1,30.4,-33.53468,80.246
Amn Settlement 0453,Amn,Athkatla,1096,2631423,54379,"{'humans': 943, 'elves': 29, 'dwarves': 68, 'halflings': 61, 'half-orcs': 25, 'misc.': 0}",124,disease,['Dictatorship'],"{'poor': 0.5721, 'middle': 0.3289, 'wealthy': 0.0941, 'aristocrat': 0.005}",0,"[['grain', 'salt']]","[['glass', 'parchment']]",Ruler AMN-577,small militia,guilds,"Draconic, Dwarvish, Orc","Lathander, Selune, Torm",191831,772478497,171.9,61.5,84.2,6,0,synthetic generator v2,derived,0.48,3130525,0,21.0,-21.42188,72.97493
Calimshan Settlement 0454,Calimshan,Memnon,3560,13547154,752091,"{'humans': 2388, 'elves': 382, 'dwarves': 123, 'halflings': 247, 'half-orcs': 109, 'misc.': 311}",53,old age,['Patriarchy'],"{'poor': 0.5778, 'middle': 0.2962, 'wealthy': 0.0683, 'aristocrat': 0.0577}",0,"[['armor', 'fish', 'gems', 'grain', 'wine']]","[['magic items', 'parchment']]",Ruler CAL-530,small militia,local academy,"Halfling, Orc","Selune, Tempus, Tyr",169269,841078201,429.96,85.7,35.8,5,0,synthetic generator v2,synthetic,0.47,16067601,3,17.5,15.77372,53.53538
Neverwinter Settlement 0455,Neverwinter,Neverwinter,1273,2466428,81613,"{'humans': 981, 'elves': 49, 'dwarves': 86, 'halflings': 114, 'half-orcs': 27, 'misc.': 16}",103,disease,['Satrapy'],"{'poor': 0.6102, 'middle': 0.3561, 'wealthy': 0.0276, 'aristocrat': 0.0061}",9,"[['cloth', 'weapons']]","[['coal', 'mercenaries', 'ore', 'silk', 'spices']]",Ruler NEV-420,mercenary heavy,None,"Common, Elvish","Mystra, Torm",172720,723835434,448.4,41.6,41.1,5,0,synthetic generator v2,derived,0.78,2385140,-3,24.7,-33.01284,-56.90595
Baldurs Gate Settlement 0456,Baldurs Gate,Baldur's Gate,11605,83439822,5763784,"{'humans': 10417, 'elves': 1239, 'dwarves': 974, 'halflings': 389, 'half-orcs': 411, 'misc.': 0}",78,crime,['Merchant Council'],"{'poor': 0.4539, 'middle': 0.3076, 'wealthy': 0.079, 'aristocrat': 0.1595}",10,"[['salt', 'weapons', 'wine']]","[['coal', 'glass', 'magic items', 'parchment']]",Ruler BAL-818,naval patrol,arcanum,"Common, Draconic, Dwarvish","Chauntea, Tyr",261869,1312711673,412.99,54.3,49.3,3,0,synthetic generator v2,derived,0.85,95843224,-1,18.5,27.20983,72.45073
Amn Settlement 0457,Amn,Athkatla,5068,30806902,502258,"{'humans': 4547, 'elves': 381, 'dwarves': 456, 'halflings': 434, 'half-orcs': 231, 'misc.': 0}",63,war,['Patriarchy'],"{'poor': 0.5793, 'middle': 0.2268, 'wealthy': 0.058, 'aristocrat': 0.1359}",0,"[['cloth', 'wine']]","[['jewelry', 'magic items', 'mercenaries', 'parchment']]",Ruler AMN-156,naval patrol,local academy,"Common, Dwarvish, Elvish",Tempus,191831,772478497,146.61,61.4,65.1,5,0,synthetic generator v2,derived,0.46,40533946,-2,17.5,24.67346,68.49841
Amn Settlement 0458,Amn,Athkatla,553,4922878,207901,"{'humans': 430, 'elves': 64, 'dwarves': 19, 'halflings': 48, 'half-orcs': 29, 'misc.': 0}",38,monster attack,['Theocracy'],"{'poor': 0.4541, 'middle': 0.2849, 'wealthy': 0.0352, 'aristocrat': 0.2258}",15,"[['fish', 'gems', 'wine']]","[['magic items', 'mercenaries', 'ore', 'parchment', 'silk']]",Ruler AMN-27,small militia,None,"Dwarvish, Halfling, Orc","Lathander, Mystra, Torm",191831,772478497,229.93,59.1,87.8,9,0,synthetic generator v2,derived,0.72,5829574,-2,43.5,-14.25762,110.17387
Waterdeep Settlement 0459,Waterdeep,Waterdeep,1094,2395620,3685,"{'humans': 715, 'elves': 87, 'dwarves': 66, 'halflings': 86, 'half-orcs': 62, 'misc.': 78}",132,war,['Merchant Council'],"{'poor': 0.6173, 'middle': 0.3001, 'wealthy': 0.078, 'aristocrat': 0.0046}",6,"[['cloth', 'fish', 'gems', 'timber']]","[['glass', 'spices']]",Ruler WAT-938,naval patrol,arcanum,"Common, Orc","Tempus, Torm",190388,767901516,533.17,50.2,54.5,1,0,synthetic generator v2,synthetic,0.4,3082860,2,8.3,-25.63263,124.71859
Baldurs Gate Settlement 0460,Baldurs Gate,Baldur's Gate,721,1270665,14446,"{'humans': 601, 'elves': 51, 'dwarves': 71, 'halflings': 59, 'half-orcs': 10, 'misc.': 0}",69,disease,['Monarchy'],"{'poor': 0.6732, 'middle': 0.2945, 'wealthy': 0.0274, 'aristocrat': 0.0049}",12,"[['books', 'gems', 'horses', 'salt', 'weapons']]",[['silk']],Ruler BAL-72,small militia,None,Dwarvish,"Lathander, Mystra, Torm",261869,1312711673,171.72,50.8,54.9,2,0,synthetic generator v2,synthetic,0.84,1150332,4,16.6,-30.28695,66.34724
Calimshan Settlement 0461,Calimshan,Memnon,2819,19583822,1512476,"{'humans': 2339, 'elves': 248, 'dwarves': 186, 'halflings': 192, 'half-orcs': 66, 'misc.': 0}",99,arcane mishap,['Satrapy'],"{'poor': 0.5182, 'middle': 0.2739, 'wealthy': 0.0447, 'aristocrat': 0.1632}",0,"[['cloth', 'fish', 'horses']]",[['parchment']],Ruler CAL-615,mercenary heavy,guilds,"Common, Draconic, Halfling","Mystra, Tyr",169269,841078201,336.88,78.4,20.5,4,0,synthetic generator v2,synthetic,0.54,22392463,2,14.0,13.13755,-75.24822
Baldurs Gate Settlement 0462,Baldurs Gate,Baldur's Gate,2133,9583577,190502,"{'humans': 1707, 'elves': 129, 'dwarves': 191, 'halflings': 145, 'half-orcs': 116, 'misc.': 0}",154,crime,['Merchant Council'],"{'poor': 0.5165, 'middle': 0.3662, 'wealthy': 0.034, 'aristocrat': 0.0833}",18,[['salt']],"[['jewelry', 'magic items', 'mercenaries', 'ore']]",Ruler BAL-833,small militia,arcanum,"Common, Elvish","Lathander, Selune",261869,1312711673,425.98,59.9,36.3,6,0,synthetic generator v2,synthetic,0.7,7445258,-3,35.4,7.44417,59.9171
Waterdeep Settlement 0463,Waterdeep,Waterdeep,180,1748395,4399,"{'humans': 117, 'elves': 18, 'dwarves': 11, 'halflings': 16, 'half-orcs': 9, 'misc.': 9}",104,crime,['Monarchy'],"{'poor': 0.4751, 'middle': 0.2007, 'wealthy': 0.0788, 'aristocrat': 0.2454}",2,"[['books', 'fish', 'grain', 'timber', 'wine']]","[['jewelry', 'spices']]",Ruler WAT-45,professional guard,None,"Draconic, Elvish","Mystra, Torm",190388,767901516,73.69,49.1,61.1,9,0,synthetic generator v2,synthetic,0.35,2101216,3,33.1,6.5552,57.39924
Waterdeep Settlement 0464,Waterdeep,Waterdeep,757,1511333,135846,"{'humans': 634, 'elves': 61, 'dwarves': 35, 'halflings': 27, 'half-orcs': 32, 'misc.': 0}",89,famine,['Merchant Council'],"{'poor': 0.6479, 'middle': 0.291, 'wealthy': 0.0562, 'aristocrat': 0.0049}",0,"[['armor', 'grain', 'horses']]",[['mercenaries']],Ruler WAT-405,professional guard,guilds,"Draconic, Dwarvish, Elvish",Mystra,190388,767901516,194.31,50.4,44.6,5,1,synthetic generator v2,synthetic,0.75,1719934,2,18.4,4.73941,33.94716
Amn Settlement 0465,Amn,Athkatla,479,893162,7517,"{'humans': 382, 'elves': 47, 'dwarves': 47, 'halflings': 10, 'half-orcs': 9, 'misc.': 0}",71,disease,['Confederacy'],"{'poor': 0.6468, 'middle': 0.3135, 'wealthy': 0.035, 'aristocrat': 0.0048}",20,"[['armor', 'grain']]","[['jewelry', 'magic items', 'ore', 'parchment']]",Ruler AMN-462,small militia,local academy,Orc,"Chauntea, Tempus",191831,772478497,270.46,65.8,75.5,0,0,synthetic generator v2,synthetic,0.35,830399,-2,16.0,-30.74976,126.70177
Tethyr Settlement 0466,Tethyr,Darromar,80,200425,14052,"{'humans': 68, 'elves': 8, 'dwarves': 5, 'halflings': 2, 'half-orcs': 3, 'misc.': 0}",137,famine,['Patriarchy'],"{'poor': 0.5235, 'middle': 0.3773, 'wealthy': 0.0943, 'aristocrat': 0.0049}",18,[['wine']],"[['magic items', 'silk']]",Ruler TET-859,small militia,None,"Draconic, Orc","Tempus, Torm",306344,1288038783,43.65,71.3,73.0,0,0,synthetic generator v2,synthetic,0.63,246642,-1,14.4,-27.45378,126.73293
Waterdeep Settlement 0467,Waterdeep,Waterdeep,1405,3059052,157089,"{'humans': 1127, 'elves': 139, 'dwarves': 105, 'halflings': 70, 'half-orcs': 22, 'misc.': 0}",82,old age,['Dictatorship'],"{'poor': 0.6054, 'middle': 0.3186, 'wealthy': 0.0713, 'aristocrat': 0.0047}",18,"[['fish', 'gems', 'horses', 'salt', 'weapons']]","[['coal', 'glass']]",Ruler WAT-258,mercenary heavy,guilds,"Draconic, Dwarvish, Orc",Tyr,190388,767901516,247.04,53.7,29.4,9,0,synthetic generator v2,synthetic,0.51,4111602,3,45.9,47.83757,-20.7591
Calimshan Settlement 0468,Calimshan,Memnon,2819,9362896,377422,"{'humans': 2037, 'elves': 173, 'dwarves': 107, 'halflings': 158, 'half-orcs': 155, 'misc.': 189}",176,crime,['Patriarchy'],"{'poor': 0.5539, 'middle': 0.3251, 'wealthy': 0.0846, 'aristocrat': 0.0364}",12,"[['armor', 'books', 'cloth', 'fish']]","[['coal', 'glass', 'magic items', 'mercenaries', 'ore']]",Ruler CAL-677,small militia,arcanum,Dwarvish,Chauntea,169269,841078201,26.71,82.9,19.7,10,0,synthetic generator v2,synthetic,0.83,12719666,-1,44.6,24.20354,-67.81354
Neverwinter Settlement 0469,Neverwinter,Neverwinter,8194,17205830,387026,"{'humans': 5949, 'elves': 606, 'dwarves': 697, 'halflings': 388, 'half-orcs': 338, 'misc.': 216}",113,famine,['Theocracy'],"{'poor': 0.681, 'middle': 0.2298, 'wealthy': 0.0841, 'aristocrat': 0.005}",19,"[['armor', 'cloth', 'fish', 'weapons']]","[['glass', 'jewelry', 'mercenaries', 'ore', 'spices']]",Ruler NEV-271,small militia,local academy,"Common, Elvish","Mystra, Selune, Tempus",172720,723835434,236.84,47.2,60.9,1,0,synthetic generator v2,synthetic,0.8,16864286,-1,18.7,7.96313,-92.42149
Calimshan Settlement 0470,Calimshan,Memnon,1669,5309047,322634,"{'humans': 1088, 'elves': 118, 'dwarves': 54, 'halflings': 87, 'half-orcs': 23, 'misc.': 299}",157,crime,['Democracy'],"{'poor': 0.5147, 'middle': 0.3782, 'wealthy': 0.0766, 'aristocrat': 0.0305}",6,"[['armor', 'books', 'cloth', 'salt', 'wine']]","[['jewelry', 'magic items', 'mercenaries', 'silk']]",Ruler CAL-347,mercenary heavy,arcanum,"Common, Orc",Lathander,169269,841078201,373.46,73.0,40.6,8,0,synthetic generator v2,derived,0.64,4302238,1,32.8,39.93826,-68.99445
