settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Calimshan Settlement 0259,Calimshan,Memnon,697,1564386,68798,"{""humans"": 562, ""elves"": 27, ""dwarves"": 41, ""halflings"": 50, ""half-orcs"": 15, ""misc."": 2}",109,famine,"[""Theocracy""]","{""poor"": 0.5984, ""middle"": 0.3448, ""wealthy"": 0.0519, ""aristocrat"": 0.0049}",0,"[[""books"", ""cloth"", ""fish"", ""gems"", ""grain""]]","[[""coal"", ""mercenaries"", ""parchment""]]",Ruler CAL-131,mercenary heavy,None,Halfling,"Lathander, Mystra, Tempus",104596,622107818,367.73,85.7,38.6,6,0,synthetic generator v3,synthetic,0.65,1576184,2,21.0,14.75598,-48.25036
Tethyr Settlement 0260,Tethyr,Darromar,2992,9778047,452736,"{""humans"": 2336, ""elves"": 181, ""dwarves"": 195, ""halflings"": 191, ""half-orcs"": 87, ""misc."": 2}",160,war,"[""Monarchy""]","{""poor"": 0.5141, ""middle"": 0.3948, ""wealthy"": 0.0528, ""aristocrat"": 0.0383}",0,"[[""cloth"", ""fish"", ""gems"", ""grain"", ""weapons""]]","[[""parchment""]]",Ruler TET-991,mercenary heavy,guilds,"Common, Halfling, Orc",Tempus,94697,355319062,501.12,62.1,77.3,6,0,synthetic generator v3,derived,0.76,9974068,4,21.0,6.34194,-51.35367
Calimshan Settlement 0261,Calimshan,Memnon,349,802644,20451,"{""humans"": 273, ""elves"": 22, ""dwarves"": 10, ""halflings"": 29, ""half-orcs"": 12, ""misc."": 3}",179,disease,"[""Democracy""]","{""poor"": 0.6053, ""middle"": 0.3272, ""wealthy"": 0.0626, ""aristocrat"": 0.0049}",0,"[[""cloth"", ""grain"", ""weapons""]]","[[""coal"", ""magic items"", ""mercenaries"", ""parchment"", ""spices""]]",Ruler CAL-276,professional guard,guilds,"Common, Draconic","Lathander, Torm",104596,622107818,539.18,85.2,25.9,10,0,synthetic generator v3,synthetic,0.43,644674,-2,35.0,8.27055,-29.071
Neverwinter Settlement 0262,Neverwinter,Neverwinter,1381,5432201,204972,"{""humans"": 1053, ""elves"": 115, ""dwarves"": 100, ""halflings"": 93, ""half-orcs"": 17, ""misc."": 3}",52,arcane mishap,"[""Merchant Council""]","{""poor"": 0.5284, ""middle"": 0.3662, ""wealthy"": 0.0463, ""aristocrat"": 0.0591}",18,"[[""armor"", ""wine""]]","[[""magic items"", ""ore"", ""silk"", ""spices""]]",Ruler NEV-162,professional guard,guilds,Dwarvish,"Chauntea, Torm",41958,200003469,176.71,53.1,26.1,3,0,synthetic generator v3,synthetic,0.39,6379529,-2,24.9,44.93565,-20.10193
Waterdeep Settlement 0263,Waterdeep,Waterdeep,1636,6536252,357126,"{""humans"": 1293, ""elves"": 43, ""dwarves"": 73, ""halflings"": 150, ""half-orcs"": 74, ""misc."": 3}",39,old age,"[""Patriarchy""]","{""poor"": 0.6404, ""middle"": 0.2603, ""wealthy"": 0.0428, ""aristocrat"": 0.0565}",1,"[[""fish"", ""gems"", ""grain"", ""salt""]]","[[""jewelry"", ""magic items"", ""mercenaries"", ""parchment"", ""spices""]]",Ruler WAT-229,naval patrol,None,Draconic,"Mystra, Tyr",111501,517924535,426.83,57.4,53.5,9,0,synthetic generator v3,derived,0.82,8207431,-1,32.3,28.76512,-31.49603
Waterdeep Settlement 0264,Waterdeep,Waterdeep,422,1033739,37914,"{""humans"": 325, ""elves"": 31, ""dwarves"": 33, ""halflings"": 26, ""half-orcs"": 5, ""misc."": 2}",174,old age,"[""Democracy""]","{""poor"": 0.6974, ""middle"": 0.2522, ""wealthy"": 0.0325, ""aristocrat"": 0.0179}",7,"[[""books"", ""gems"", ""grain"", ""salt""]]","[[""mercenaries""]]",Ruler WAT-362,naval patrol,arcanum,"Elvish, Halfling, Orc","Selune, Torm",111501,517924535,195.73,55.6,48.7,10,0,synthetic generator v3,derived,0.69,843097,3,40.6,30.45345,-38.343
Baldurs Gate Settlement 0265,Baldurs Gate,Baldur's Gate,3459,22748149,1195532,"{""humans"": 2657, ""elves"": 137, ""dwarves"": 302, ""halflings"": 296, ""half-orcs"": 66, ""misc."": 1}",105,war,"[""Satrapy""]","{""poor"": 0.5101, ""middle"": 0.2713, ""wealthy"": 0.0927, ""aristocrat"": 0.1259}",5,"[[""books"", ""cloth""]]","[[""silk"", ""spices""]]",Ruler BAL-423,mercenary heavy,local academy,"Common, Halfling",Lathander,88949,460120908,270.75,63.9,67.1,1,0,synthetic generator v3,derived,0.85,24830253,0,7.5,41.75625,-11.90514
Waterdeep Settlement 0266,Waterdeep,Waterdeep,1276,9591060,85034,"{""humans"": 957, ""elves"": 36, ""dwarves"": 86, ""halflings"": 128, ""half-orcs"": 67, ""misc."": 2}",144,famine,"[""Dictatorship""]","{""poor"": 0.5122, ""middle"": 0.2974, ""wealthy"": 0.0405, ""aristocrat"": 0.1499}",0,"[[""armor"", ""cloth"", ""gems"", ""weapons""]]","[[""mercenaries"", ""ore"", ""parchment"", ""spices""]]",Ruler WAT-12,naval patrol,arcanum,"Draconic, Halfling","Chauntea, Selune",111501,517924535,335.91,45.4,53.1,9,0,synthetic generator v3,synthetic,0.66,7555181,0,31.5,43.80207,-33.27436
Baldurs Gate Settlement 0267,Baldurs Gate,Baldur's Gate,364,817278,3490,"{""humans"": 278, ""elves"": 31, ""dwarves"": 17, ""halflings"": 12, ""half-orcs"": 24, ""misc."": 2}",83,old age,"[""Monarchy""]","{""poor"": 0.6256, ""middle"": 0.3036, ""wealthy"": 0.0662, ""aristocrat"": 0.0046}",14,"[[""armor"", ""books"", ""fish"", ""horses"", ""wine""]]","[[""coal"", ""magic items"", ""mercenaries"", ""parchment""]]",Ruler BAL-306,small militia,arcanum,"Draconic, Elvish","Chauntea, Selune, Torm",88949,460120908,442.81,53.0,56.1,0,0,synthetic generator v3,derived,0.76,961987,1,11.2,19.21595,-11.05594
Waterdeep Settlement 0268,Waterdeep,Waterdeep,993,3214702,172008,"{""humans"": 786, ""elves"": 24, ""dwarves"": 77, ""halflings"": 47, ""half-orcs"": 57, ""misc."": 2}",108,famine,"[""Merchant Council""]","{""poor"": 0.6356, ""middle"": 0.2973, ""wealthy"": 0.0304, ""aristocrat"": 0.0367}",0,"[[""cloth"", ""fish"", ""gems"", ""timber""]]","[[""glass"", ""magic items"", ""ore"", ""parchment"", ""spices""]]",Ruler WAT-221,mercenary heavy,local academy,"Elvish, Halfling","Chauntea, Lathander",111501,517924535,232.11,51.5,46.8,0,0,synthetic generator v3,derived,0.61,2962608,-1,0.0,46.19522,-31.79784
Baldurs Gate Settlement 0269,Baldurs Gate,Baldur's Gate,3372,12512459,990127,"{""humans"": 2806, ""elves"": 140, ""dwarves"": 162, ""halflings"": 107, ""half-orcs"": 154, ""misc."": 3}",32,crime,"[""Dictatorship""]","{""poor"": 0.5333, ""middle"": 0.3347, ""wealthy"": 0.0942, ""aristocrat"": 0.0378}",7,"[[""books"", ""fish"", ""gems"", ""horses"", ""salt""]]","[[""coal"", ""jewelry"", ""spices""]]",Ruler BAL-424,small militia,guilds,"Common, Dwarvish, Orc",Torm,88949,460120908,506.15,49.4,33.3,2,0,synthetic generator v3,derived,0.8,15432539,2,12.6,20.83989,-18.98407
Amn Settlement 0270,Amn,Athkatla,2866,14408475,682935,"{""humans"": 2159, ""elves"": 224, ""dwarves"": 265, ""halflings"": 79, ""half-orcs"": 136, ""misc."": 3}",72,old age,"[""Patriarchy""]","{""poor"": 0.5935, ""middle"": 0.2478, ""wealthy"": 0.0793, ""aristocrat"": 0.0794}",17,"[[""armor"", ""cloth"", ""horses"", ""timber"", ""weapons""]]","[[""coal"", ""mercenaries"", ""silk"", ""spices""]]",Ruler AMN-673,naval patrol,None,"Draconic, Dwarvish","Lathander, Tempus, Torm",135123,611983508,101.31,61.4,77.3,10,0,synthetic generator v3,derived,0.85,16260672,1,48.6,24.58019,-39.97597
Sembia Settlement 0271,Sembia,Selgaunt,439,2859916,43490,"{""humans"": 346, ""elves"": 20, ""dwarves"": 15, ""halflings"": 38, ""half-orcs"": 17, ""misc."": 3}",77,monster attack,"[""Democracy""]","{""poor"": 0.5734, ""middle"": 0.2505, ""wealthy"": 0.0231, ""aristocrat"": 0.153}",3,"[[""gems""]]","[[""ore""]]",Ruler SEM-443,professional guard,local academy,"Common, Elvish, Halfling",Tyr,115850,569433233,376.78,51.3,55.9,2,0,synthetic generator v3,synthetic,0.54,2963753,0,9.4,42.55652,38.70659
Tethyr Settlement 0272,Tethyr,Darromar,1372,8175934,529113,"{""humans"": 997, ""elves"": 113, ""dwarves"": 97, ""halflings"": 112, ""half-orcs"": 50, ""misc."": 3}",46,old age,"[""Merchant Council""]","{""poor"": 0.4741, ""middle"": 0.3559, ""wealthy"": 0.0426, ""aristocrat"": 0.1274}",13,"[[""fish""]]","[[""glass"", ""jewelry"", ""magic items"", ""spices""]]",Ruler TET-444,mercenary heavy,local academy,Halfling,"Mystra, Tyr",94697,355319062,491.06,63.0,48.7,9,0,synthetic generator v3,synthetic,0.4,8578939,-3,41.9,7.80995,-32.31823
Baldurs Gate Settlement 0273,Baldurs Gate,Baldur's Gate,14011,88320752,5694787,"{""humans"": 9891, ""elves"": 1317, ""dwarves"": 1086, ""halflings"": 1233, ""half-orcs"": 481, ""misc."": 3}",26,war,"[""Monarchy""]","{""poor"": 0.5449, ""middle"": 0.2439, ""wealthy"": 0.0909, ""aristocrat"": 0.1203}",6,"[[""armor"", ""cloth"", ""fish"", ""gems"", ""timber""]]","[[""magic items"", ""ore""]]",Ruler BAL-385,mercenary heavy,local academy,"Halfling, Orc",Selune,88949,460120908,25.1,54.0,45.9,9,0,synthetic generator v3,synthetic,0.58,89263736,3,36.3,30.06478,-9.54308
Amn Settlement 0274,Amn,Athkatla,6595,62697665,3587525,"{""humans"": 5207, ""elves"": 619, ""dwarves"": 495, ""halflings"": 143, ""half-orcs"": 129, ""misc."": 2}",29,arcane mishap,"[""Democracy""]","{""poor"": 0.4966, ""middle"": 0.2421, ""wealthy"": 0.0491, ""aristocrat"": 0.2122}",11,"[[""armor"", ""gems"", ""horses"", ""salt""]]","[[""coal"", ""mercenaries""]]",Ruler AMN-491,small militia,local academy,Common,Tempus,135123,611983508,523.97,66.9,59.2,1,0,synthetic generator v3,synthetic,0.51,66792109,2,12.3,11.40212,-36.69622
Baldurs Gate Settlement 0275,Baldurs Gate,Baldur's Gate,5115,33829028,607958,"{""humans"": 3764, ""elves"": 533, ""dwarves"": 420, ""halflings"": 319, ""half-orcs"": 76, ""misc."": 3}",170,famine,"[""Patriarchy""]","{""poor"": 0.4944, ""middle"": 0.3225, ""wealthy"": 0.0479, ""aristocrat"": 0.1352}",14,"[[""armor"", ""cloth"", ""gems"", ""grain""]]","[[""coal"", ""glass"", ""ore""]]",Ruler BAL-354,naval patrol,guilds,"Common, Elvish, Orc","Chauntea, Mystra, Selune",88949,460120908,427.8,55.4,44.0,4,0,synthetic generator v3,derived,0.64,44195430,1,25.2,34.11151,-2.33021
Cormyr Settlement 0276,Cormyr,Suzail,52895,182594037,577589,"{""humans"": 43629, ""elves"": 2842, ""dwarves"": 2835, ""halflings"": 2916, ""half-orcs"": 671, ""misc."": 2}",139,disease,"[""Patriarchy""]","{""poor"": 0.6511, ""middle"": 0.256, ""wealthy"": 0.0416, ""aristocrat"": 0.0513}",16,"[[""books"", ""gems"", ""timber"", ""weapons""]]","[[""glass"", ""magic items"", ""ore""]]",Ruler COR-472,naval patrol,None,"Draconic, Dwarvish, Halfling","Chauntea, Torm, Tyr",128212,529868877,402.94,54.8,48.4,0,0,synthetic generator v3,synthetic,0.5,179900620,1,12.8,24.85366,26.09132
Amn Settlement 0277,Amn,Athkatla,26500,56962048,1642284,"{""humans"": 19831, ""elves"": 1943, ""dwarves"": 1571, ""halflings"": 2529, ""half-orcs"": 623, ""misc."": 3}",157,war,"[""Merchant Council""]","{""poor"": 0.5817, ""middle"": 0.3934, ""wealthy"": 0.0199, ""aristocrat"": 0.005}",0,"[[""gems"", ""salt""]]","[[""coal"", ""jewelry"", ""magic items"", ""ore"", ""parchment""]]",Ruler AMN-623,small militia,guilds,"Common, Dwarvish","Lathander, Selune, Torm",135123,611983508,142.54,66.1,72.9,4,1,synthetic generator v3,synthetic,0.51,49210962,-3,14.9,16.35825,-30.19648
Cormyr Settlement 0278,Cormyr,Suzail,820,1973521,87458,"{""humans"": 613, ""elves"": 83, ""dwarves"": 68, ""halflings"": 18, ""half-orcs"": 35, ""misc."": 3}",166,famine,"[""Dictatorship""]","{""poor"": 0.6123, ""middle"": 0.2919, ""wealthy"": 0.0908, ""aristocrat"": 0.005}",9,"[[""cloth"", ""horses""]]","[[""coal""]]",Ruler COR-903,small militia,None,"Common, Orc",Chauntea,128212,529868877,352.37,63.2,56.1,9,0,synthetic generator v3,synthetic,0.58,2335792,1,38.7,38.76252,27.25748
Sembia Settlement 0279,Sembia,Selgaunt,2028,4650799,101557,"{""humans"": 1599, ""elves"": 123, ""dwarves"": 162, ""halflings"": 119, ""half-orcs"": 23, ""misc."": 2}",55,war,"[""Patriarchy""]","{""poor"": 0.5611, ""middle"": 0.3667, ""wealthy"": 0.0676, ""aristocrat"": 0.0046}",13,"[[""cloth"", ""fish"", ""horses"", ""salt"", ""weapons""]]","[[""coal"", ""jewelry""]]",Ruler SEM-527,mercenary heavy,local academy,"Elvish, Orc",Mystra,115850,569433233,316.27,58.0,34.0,1,0,synthetic generator v3,synthetic,0.65,4855134,3,13.9,46.89037,33.22976
Cormyr Settlement 0280,Cormyr,Suzail,1700,4025968,116207,"{""humans"": 1265, ""elves"": 71, ""dwarves"": 144, ""halflings"": 139, ""half-orcs"": 77, ""misc."": 4}",104,disease,"[""Democracy""]","{""poor"": 0.5993, ""middle"": 0.3154, ""wealthy"": 0.0803, ""aristocrat"": 0.005}",2,"[[""fish"", ""grain"", ""horses"", ""wine""]]","[[""mercenaries"", ""ore""]]",Ruler COR-197,mercenary heavy,arcanum,Draconic,"Selune, Torm",128212,529868877,435.92,56.8,65.8,3,0,synthetic generator v3,derived,0.81,3555756,2,12.1,23.39453,-0.75809
Baldurs Gate Settlement 0281,Baldurs Gate,Baldur's Gate,256,609682,29994,"{""humans"": 195, ""elves"": 20, ""dwarves"": 11, ""halflings"": 15, ""half-orcs"": 13, ""misc."": 2}",60,old age,"[""Patriarchy""]","{""poor"": 0.5815, ""middle"": 0.3435, ""wealthy"": 0.0702, ""aristocrat"": 0.0048}",0,"[[""books"", ""cloth"", ""grain""]]","[[""coal"", ""glass""]]",Ruler BAL-480,naval patrol,None,"Common, Elvish, Orc",Tempus,88949,460120908,251.95,53.0,35.2,8,0,synthetic generator v3,synthetic,0.67,757436,1,28.0,24.49726,-19.01792
Tethyr Settlement 0282,Tethyr,Darromar,977,9301363,317287,"{""humans"": 704, ""elves"": 113, ""dwarves"": 67, ""halflings"": 55, ""half-orcs"": 36, ""misc."": 2}",150,crime,"[""Magocracy""]","{""poor"": 0.4742, ""middle"": 0.2334, ""wealthy"": 0.0469, ""aristocrat"": 0.2455}",3,"[[""grain"", ""horses"", ""timber"", ""weapons"", ""wine""]]","[[""magic items"", ""spices""]]",Ruler TET-69,naval patrol,None,"Halfling, Orc",Chauntea,94697,355319062,268.98,66.7,54.0,6,0,synthetic generator v3,synthetic,0.49,8953107,3,23.4,8.80586,-26.72625
Calimshan Settlement 0283,Calimshan,Memnon,15889,44459176,2067100,"{""humans"": 11928, ""elves"": 870, ""dwarves"": 825, ""halflings"": 1390, ""half-orcs"": 873, ""misc."": 3}",139,famine,"[""Merchant Council""]","{""poor"": 0.5726, ""middle"": 0.3315, ""wealthy"": 0.082, ""aristocrat"": 0.0139}",0,"[[""fish""]]","[[""glass"", ""mercenaries"", ""ore"", ""silk"", ""spices""]]",Ruler CAL-447,mercenary heavy,local academy,"Draconic, Dwarvish, Elvish","Lathander, Tempus, Torm",104596,622107818,208.36,75.5,46.1,8,0,synthetic generator v3,derived,0.62,54185614,-4,28.0,17.43397,-35.83328
Tethyr Settlement 0284,Tethyr,Darromar,1836,4478277,205214,"{""humans"": 1457, ""elves"": 139, ""dwarves"": 86, ""halflings"": 104, ""half-orcs"": 47, ""misc."": 3}",110,monster attack,"[""Magocracy""]","{""poor"": 0.5743, ""middle"": 0.3525, ""wealthy"": 0.0596, ""aristocrat"": 0.0136}",0,"[[""wine""]]","[[""glass"", ""mercenaries"", ""ore"", ""parchment""]]",Ruler TET-156,professional guard,arcanum,Dwarvish,Mystra,94697,355319062,220.65,72.6,60.1,0,0,synthetic generator v3,synthetic,0.37,4034091,-3,0.0,3.72039,-36.92009
Waterdeep Settlement 0285,Waterdeep,Waterdeep,4320,19526192,549308,"{""humans"": 3342, ""elves"": 239, ""dwarves"": 186, ""halflings"": 442, ""half-orcs"": 109, ""misc."": 2}",82,war,"[""Confederacy""]","{""poor"": 0.6195, ""middle"": 0.2399, ""wealthy"": 0.0776, ""aristocrat"": 0.063}",0,"[[""grain"", ""wine""]]","[[""glass"", ""jewelry"", ""magic items"", ""ore""]]",Ruler WAT-752,naval patrol,None,"Draconic, Halfling",Tyr,111501,517924535,279.9,45.2,32.4,8,0,synthetic generator v3,synthetic,0.44,25648245,-2,28.0,54.80571,-22.79727
Neverwinter Settlement 0286,Neverwinter,Neverwinter,330,2237361,39822,"{""humans"": 267, ""elves"": 8, ""dwarves"": 29, ""halflings"": 15, ""half-orcs"": 8, ""misc."": 3}",34,crime,"[""Democracy""]","{""poor"": 0.4624, ""middle"": 0.3099, ""wealthy"": 0.0902, ""aristocrat"": 0.1375}",0,"[[""grain""]]","[[""parchment"", ""spices""]]",Ruler NEV-176,small militia,local academy,"Dwarvish, Halfling","Selune, Tempus, Torm",41958,200003469,248.13,51.8,29.0,4,0,synthetic generator v3,derived,0.79,2218731,-1,14.0,60.55777,-24.5671
Calimshan Settlement 0287,Calimshan,Memnon,468,1968000,63882,"{""humans"": 359, ""elves"": 40, ""dwarves"": 41, ""halflings"": 12, ""half-orcs"": 14, ""misc."": 2}",123,arcane mishap,"[""Patriarchy""]","{""poor"": 0.5927, ""middle"": 0.2687, ""wealthy"": 0.0791, ""aristocrat"": 0.0595}",14,"[[""weapons""]]","[[""coal"", ""jewelry"", ""magic items"", ""silk"", ""spices""]]",Ruler CAL-545,small militia,arcanum,"Elvish, Orc","Lathander, Mystra, Tyr",104596,622107818,93.8,78.1,17.5,8,0,synthetic generator v3,synthetic,0.55,2267472,-4,39.2,13.38018,-35.74083
Tethyr Settlement 0288,Tethyr,Darromar,3076,11726907,694180,"{""humans"": 2394, ""elves"": 193, ""dwarves"": 256, ""halflings"": 194, ""half-orcs"": 37, ""misc."": 2}",105,arcane mishap,"[""Patriarchy""]","{""poor"": 0.5863, ""middle"": 0.2851, ""wealthy"": 0.0705, ""aristocrat"": 0.0581}",0,"[[""cloth"", ""grain"", ""horses"", ""salt"", ""weapons""]]","[[""glass"", ""jewelry"", ""magic items"", ""silk""]]",Ruler TET-743,mercenary heavy,None,Draconic,"Lathander, Selune, Tyr",94697,355319062,222.91,63.6,65.5,1,0,synthetic generator v3,synthetic,0.55,10777305,1,3.5,10.54304,-33.76108
Waterdeep Settlement 0289,Waterdeep,Waterdeep,726,4187015,125593,"{""humans"": 555, ""elves"": 59, ""dwarves"": 35, ""halflings"": 39, ""half-orcs"": 35, ""misc."": 3}",143,disease,"[""Monarchy""]","{""poor"": 0.6199, ""middle"": 0.2003, ""wealthy"": 0.0813, ""aristocrat"": 0.0985}",0,"[[""cloth"", ""fish"", ""grain"", ""weapons""]]","[[""coal"", ""jewelry"", ""ore"", ""parchment"", ""silk""]]",Ruler WAT-940,naval patrol,arcanum,"Dwarvish, Halfling","Selune, Torm",111501,517924535,397.49,58.0,27.6,2,0,synthetic generator v3,derived,0.84,4792746,-1,7.0,38.57751,-36.18489
Neverwinter Settlement 0290,Neverwinter,Neverwinter,205,499504,21615,"{""humans"": 168, ""elves"": 10, ""dwarves"": 7, ""halflings"": 8, ""half-orcs"": 9, ""misc."": 3}",76,war,"[""Democracy""]","{""poor"": 0.6188, ""middle"": 0.2812, ""wealthy"": 0.0924, ""aristocrat"": 0.0076}",2,"[[""armor"", ""cloth"", ""grain"", ""horses"", ""salt""]]","[[""mercenaries""]]",Ruler NEV-398,small militia,None,"Dwarvish, Orc",Tyr,41958,200003469,514.42,51.7,37.8,7,0,synthetic generator v3,derived,0.7,426904,4,26.1,56.917,-50.70558
Tethyr Settlement 0291,Tethyr,Darromar,1105,9249855,421987,"{""humans"": 888, ""elves"": 28, ""dwarves"": 61, ""halflings"": 58, ""half-orcs"": 67, ""misc."": 3}",54,disease,"[""Satrapy""]","{""poor"": 0.5533, ""middle"": 0.2038, ""wealthy"": 0.0256, ""aristocrat"": 0.2173}",0,"[[""cloth"", ""salt"", ""wine""]]","[[""coal"", ""glass"", ""jewelry"", ""silk""]]",Ruler TET-342,professional guard,guilds,"Common, Halfling","Chauntea, Selune, Tempus",94697,355319062,325.84,61.3,69.5,8,0,synthetic generator v3,synthetic,0.54,9909525,-1,28.0,16.16909,-37.72779
Neverwinter Settlement 0292,Neverwinter,Neverwinter,1647,7193559,582571,"{""humans"": 1197, ""elves"": 165, ""dwarves"": 128, ""halflings"": 111, ""half-orcs"": 43, ""misc."": 3}",58,disease,"[""Satrapy""]","{""poor"": 0.6219, ""middle"": 0.2448, ""wealthy"": 0.0551, ""aristocrat"": 0.0782}",0,"[[""armor"", ""cloth"", ""gems"", ""salt"", ""wine""]]","[[""coal"", ""mercenaries"", ""ore""]]",Ruler NEV-318,mercenary heavy,guilds,"Draconic, Dwarvish",Torm,41958,200003469,138.96,42.0,56.7,10,0,synthetic generator v3,derived,0.68,8555468,2,35.0,58.25193,-30.2813
Tethyr Settlement 0293,Tethyr,Darromar,1946,12275515,321503,"{""humans"": 1479, ""elves"": 92, ""dwarves"": 149, ""halflings"": 141, ""half-orcs"": 82, ""misc."": 3}",117,war,"[""Theocracy""]","{""poor"": 0.489, ""middle"": 0.2948, ""wealthy"": 0.0848, ""aristocrat"": 0.1314}",5,"[[""books"", ""cloth"", ""fish"", ""grain""]]","[[""silk""]]",Ruler TET-945,professional guard,None,"Common, Dwarvish",Chauntea,94697,355319062,261.61,68.1,59.4,8,0,synthetic generator v3,derived,0.6,11325549,3,32.0,8.6541,-27.01321
Amn Settlement 0294,Amn,Athkatla,853,2021974,111069,"{""humans"": 678, ""elves"": 42, ""dwarves"": 53, ""halflings"": 47, ""half-orcs"": 30, ""misc."": 3}",75,monster attack,"[""Patriarchy""]","{""poor"": 0.585, ""middle"": 0.356, ""wealthy"": 0.0543, ""aristocrat"": 0.0047}",19,"[[""grain""]]","[[""magic items"", ""ore""]]",Ruler AMN-708,mercenary heavy,guilds,Halfling,Tempus,135123,611983508,174.91,65.0,68.2,5,0,synthetic generator v3,synthetic,0.38,2665858,-1,32.7,20.62592,-31.99562
Cormyr Settlement 0295,Cormyr,Suzail,2115,12892013,707854,"{""humans"": 1505, ""elves"": 155, ""dwarves"": 189, ""halflings"": 185, ""half-orcs"": 78, ""misc."": 3}",30,arcane mishap,"[""Magocracy""]","{""poor"": 0.5541, ""middle"": 0.2717, ""wealthy"": 0.047, ""aristocrat"": 0.1272}",0,"[[""gems""]]","[[""jewelry"", ""magic items"", ""mercenaries"", ""ore"", ""spices""]]",Ruler COR-217,small militia,local academy,Orc,"Chauntea, Mystra, Torm",128212,529868877,273.74,53.8,44.4,6,0,synthetic generator v3,synthetic,0.54,14682632,-4,21.0,18.76423,-0.12677
Amn Settlement 0296,Amn,Athkatla,2033,10862767,571652,"{""humans"": 1545, ""elves"": 105, ""dwarves"": 148, ""halflings"": 155, ""half-orcs"": 78, ""misc."": 2}",176,disease,"[""Dictatorship""]","{""poor"": 0.469, ""middle"": 0.362, ""wealthy"": 0.0919, ""aristocrat"": 0.0771}",19,"[[""books"", ""fish"", ""horses"", ""timber"", ""weapons""]]","[[""coal"", ""mercenaries"", ""parchment"", ""silk""]]",Ruler AMN-307,mercenary heavy,None,"Dwarvish, Halfling","Chauntea, Lathander, Selune",135123,611983508,508.78,62.3,56.1,4,0,synthetic generator v3,derived,0.66,12162239,1,29.2,12.00294,-31.53915
Sembia Settlement 0297,Sembia,Selgaunt,16163,93827633,3216590,"{""humans"": 11836, ""elves"": 894, ""dwarves"": 1201, ""halflings"": 1513, ""half-orcs"": 717, ""misc."": 2}",118,monster attack,"[""Merchant Council""]","{""poor"": 0.4551, ""middle"": 0.3831, ""wealthy"": 0.0453, ""aristocrat"": 0.1165}",9,"[[""armor"", ""grain"", ""horses"", ""salt"", ""weapons""]]","[[""ore"", ""parchment"", ""silk""]]",Ruler SEM-796,mercenary heavy,guilds,"Dwarvish, Elvish, Orc",Torm,115850,569433233,363.55,50.5,52.8,5,0,synthetic generator v3,synthetic,0.62,74309597,2,24.7,33.54368,47.38893
Amn Settlement 0298,Amn,Athkatla,446,3443222,128284,"{""humans"": 384, ""elves"": 18, ""dwarves"": 23, ""halflings"": 10, ""half-orcs"": 8, ""misc."": 3}",24,disease,"[""Theocracy""]","{""poor"": 0.5932, ""middle"": 0.2079, ""wealthy"": 0.0287, ""aristocrat"": 0.1702}",9,"[[""fish"", ""grain"", ""salt""]]","[[""jewelry"", ""magic items"", ""ore"", ""parchment"", ""spices""]]",Ruler AMN-692,professional guard,arcanum,"Draconic, Halfling","Chauntea, Torm",135123,611983508,423.6,69.8,89.9,1,0,synthetic generator v3,synthetic,0.48,3415206,-2,10.7,19.01624,-26.20309
Neverwinter Settlement 0299,Neverwinter,Neverwinter,3416,8434922,638550,"{""humans"": 2716, ""elves"": 87, ""dwarves"": 181, ""halflings"": 234, ""half-orcs"": 197, ""misc."": 1}",95,monster attack,"[""Theocracy""]","{""poor"": 0.5927, ""middle"": 0.3527, ""wealthy"": 0.0362, ""aristocrat"": 0.0184}",11,"[[""books"", ""cloth"", ""grain"", ""weapons""]]","[[""spices""]]",Ruler NEV-552,small militia,local academy,"Elvish, Orc","Mystra, Tempus, Torm",41958,200003469,168.95,52.6,42.3,8,0,synthetic generator v3,synthetic,0.45,10095589,3,36.8,62.61092,-55.87187
Darromar,Tethyr,Darromar,716,2648158,60664,"{""humans"": 557, ""elves"": 32, ""dwarves"": 54, ""halflings"": 37, ""half-orcs"": 34, ""misc."": 2}",120,disease,"[""Dictatorship""]","{""poor"": 0.5481, ""middle"": 0.3211, ""wealthy"": 0.0816, ""aristocrat"": 0.0492}",0,"[[""armor"", ""weapons""]]","[[""coal"", ""jewelry"", ""magic items"", ""parchment""]]",Ruler TET-731,mercenary heavy,None,"Draconic, Halfling",Lathander,94697,355319062,260.05,74.1,45.6,10,0,synthetic generator v3,canonical,0.96,2068845,-2,35.0,10.69309,-44.69323
