settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Neverwinter Settlement 0383,Neverwinter,Neverwinter,843,3167350,223839,"{'humans': 618, 'elves': 44, 'dwarves': 59, 'halflings': 38, 'half-orcs': 22, 'misc.': 62}",171,arcane mishap,['Democracy'],"{'poor': 0.5939, 'middle': 0.3045, 'wealthy': 0.0382, 'aristocrat': 0.0635}",19,"[['armor', 'horses', 'weapons', 'wine']]","[['coal', 'ore', 'parchment']]",Ruler NEV-215,naval patrol,local academy,"Dwarvish, Elvish, Halfling","Chauntea, Mystra, Tempus",177268,765621383,201.49,48.8,32.2,7,0,synthetic generator v2,synthetic,0.62,4431717,1,39.7,42.07603,-38.55874
Tethyr Settlement 0384,Tethyr,Darromar,181,789873,22328,"{'humans': 119, 'elves': 15, 'dwarves': 10, 'halflings': 16, 'half-orcs': 5, 'misc.': 16}",123,war,['Merchant Council'],"{'poor': 0.5723, 'middle': 0.3203, 'wealthy': 0.0218, 'aristocrat': 0.0856}",20,"[['grain', 'horses', 'wine']]","[['glass', 'mercenaries', 'parchment', 'silk']]",Ruler TET-214,mercenary heavy,guilds,"Common, Elvish","Selune, Torm",193641,937694481,170.57,74.0,60.1,3,0,synthetic generator v2,derived,0.42,1048938,-1,26.5,40.16631,-14.38627
Tethyr Settlement 0385,Tethyr,Darromar,466,1960780,52408,"{'humans': 324, 'elves': 26, 'dwarves': 20, 'halflings': 33, 'half-orcs': 20, 'misc.': 43}",80,crime,['Monarchy'],"{'poor': 0.5929, 'middle': 0.2647, 'wealthy': 0.0705, 'aristocrat': 0.0718}",0,"[['grain', 'weapons']]",[['parchment']],Ruler TET-884,mercenary heavy,local academy,"Common, Draconic","Mystra, Tempus, Torm",193641,937694481,418.24,74.9,53.5,10,0,synthetic generator v2,derived,0.93,1852356,1,35.0,61.76341,-98.57788
Sembia Settlement 0386,Sembia,Selgaunt,311,692157,12966,"{'humans': 248, 'elves': 30, 'dwarves': 30, 'halflings': 26, 'half-orcs': 15, 'misc.': 0}",95,famine,['Monarchy'],"{'poor': 0.5965, 'middle': 0.324, 'wealthy': 0.0745, 'aristocrat': 0.005}",0,"[['armor', 'books', 'gems', 'grain', 'horses']]","[['glass', 'jewelry', 'mercenaries', 'ore', 'spices']]",Ruler SEM-295,mercenary heavy,arcanum,"Common, Draconic, Elvish","Chauntea, Lathander, Torm",158418,730633739,140.63,50.5,48.8,8,0,synthetic generator v2,synthetic,0.43,733607,0,28.0,25.36648,54.74175
Tethyr Settlement 0387,Tethyr,Darromar,1118,2599650,170770,"{'humans': 976, 'elves': 58, 'dwarves': 64, 'halflings': 91, 'half-orcs': 19, 'misc.': 0}",148,war,['Dictatorship'],"{'poor': 0.6001, 'middle': 0.3023, 'wealthy': 0.0928, 'aristocrat': 0.0048}",15,"[['books', 'cloth', 'grain', 'salt']]",[['spices']],Ruler TET-643,mercenary heavy,local academy,"Common, Elvish, Halfling","Mystra, Tyr",193641,937694481,141.79,71.1,56.9,5,0,synthetic generator v2,synthetic,0.92,2557958,3,29.5,23.54427,-91.41553
Calimshan Settlement 0388,Calimshan,Memnon,623,2928142,108569,"{'humans': 507, 'elves': 32, 'dwarves': 27, 'halflings': 51, 'half-orcs': 14, 'misc.': 0}",30,arcane mishap,['Satrapy'],"{'poor': 0.5811, 'middle': 0.2819, 'wealthy': 0.0443, 'aristocrat': 0.0928}",18,"[['cloth', 'fish', 'timber']]","[['jewelry', 'magic items', 'parchment', 'spices']]",Ruler CAL-499,small militia,arcanum,"Common, Draconic, Orc",Tyr,175132,771448209,431.68,71.4,29.1,2,0,synthetic generator v2,derived,0.73,3104632,-1,21.4,33.48593,46.63139
Baldurs Gate Settlement 0389,Baldurs Gate,Baldur's Gate,685,1639088,11149,"{'humans': 583, 'elves': 19, 'dwarves': 46, 'halflings': 57, 'half-orcs': 15, 'misc.': 0}",81,old age,['Monarchy'],"{'poor': 0.5483, 'middle': 0.3602, 'wealthy': 0.0869, 'aristocrat': 0.0045}",0,[['salt']],"[['coal', 'jewelry', 'parchment', 'spices']]",Ruler BAL-542,small militia,arcanum,"Common, Dwarvish, Halfling","Mystra, Selune, Tyr",241116,953675704,37.08,60.5,63.3,9,0,synthetic generator v2,synthetic,0.74,1950240,-3,31.5,14.14575,117.40448
Tethyr Settlement 0390,Tethyr,Darromar,1387,9720197,413844,"{'humans': 933, 'elves': 123, 'dwarves': 85, 'halflings': 45, 'half-orcs': 59, 'misc.': 142}",123,arcane mishap,['Democracy'],"{'poor': 0.5105, 'middle': 0.2839, 'wealthy': 0.0398, 'aristocrat': 0.1657}",0,[['wine']],"[['coal', 'glass', 'silk']]",Ruler TET-46,small militia,None,"Dwarvish, Elvish, Halfling","Chauntea, Mystra",193641,937694481,244.8,69.9,56.4,7,0,synthetic generator v2,derived,0.61,10424706,-2,24.5,37.53503,-50.46494
Neverwinter Settlement 0391,Neverwinter,Neverwinter,8560,16851763,130363,"{'humans': 7359, 'elves': 258, 'dwarves': 606, 'halflings': 563, 'half-orcs': 178, 'misc.': 0}",73,old age,['Democracy'],"{'poor': 0.6216, 'middle': 0.3303, 'wealthy': 0.0434, 'aristocrat': 0.0047}",8,"[['armor', 'books', 'cloth', 'grain']]",[['coal']],Ruler NEV-470,professional guard,guilds,"Common, Draconic","Tempus, Torm",177268,765621383,353.71,46.1,51.2,1,0,synthetic generator v2,synthetic,0.38,15012486,3,9.9,29.36157,-67.71313
Cormyr Settlement 0392,Cormyr,Suzail,764,4066977,263678,"{'humans': 618, 'elves': 41, 'dwarves': 51, 'halflings': 56, 'half-orcs': 21, 'misc.': 0}",103,disease,['Monarchy'],"{'poor': 0.5777, 'middle': 0.2568, 'wealthy': 0.0543, 'aristocrat': 0.1113}",0,"[['armor', 'grain']]","[['coal', 'glass', 'jewelry', 'mercenaries']]",Ruler COR-689,mercenary heavy,arcanum,"Elvish, Halfling","Chauntea, Selune, Tyr",142577,750902532,291.35,54.9,40.7,9,0,synthetic generator v2,derived,0.83,4679724,-2,31.5,30.89574,15.63193
Amn Settlement 0393,Amn,Athkatla,1535,4766091,252132,"{'humans': 1175, 'elves': 146, 'dwarves': 144, 'halflings': 96, 'half-orcs': 55, 'misc.': 0}",123,arcane mishap,['Monarchy'],"{'poor': 0.6377, 'middle': 0.2531, 'wealthy': 0.0711, 'aristocrat': 0.0381}",12,"[['books', 'fish', 'horses']]",[['coal']],Ruler AMN-661,small militia,arcanum,"Elvish, Orc",Lathander,169970,832884482,23.82,62.5,81.2,6,0,synthetic generator v2,derived,0.95,6267579,2,30.6,53.86562,113.64389
Waterdeep Settlement 0394,Waterdeep,Waterdeep,5562,12180780,143144,"{'humans': 4373, 'elves': 180, 'dwarves': 261, 'halflings': 413, 'half-orcs': 158, 'misc.': 177}",135,monster attack,['Merchant Council'],"{'poor': 0.5667, 'middle': 0.3702, 'wealthy': 0.0582, 'aristocrat': 0.005}",8,"[['armor', 'cloth']]","[['magic items', 'mercenaries']]",Ruler WAT-85,mercenary heavy,guilds,"Elvish, Halfling","Mystra, Tempus, Tyr",236326,985356857,370.67,46.6,43.5,10,0,synthetic generator v2,derived,0.84,11977131,0,41.4,-27.40716,8.62567
Tethyr Settlement 0395,Tethyr,Darromar,3489,19111062,585192,"{'humans': 3037, 'elves': 318, 'dwarves': 343, 'halflings': 100, 'half-orcs': 39, 'misc.': 0}",131,war,['Satrapy'],"{'poor': 0.4699, 'middle': 0.3817, 'wealthy': 0.0359, 'aristocrat': 0.1124}",4,"[['books', 'cloth', 'gems', 'grain', 'wine']]",[['glass']],Ruler TET-558,small militia,guilds,"Draconic, Halfling","Tempus, Tyr",193641,937694481,240.84,60.0,70.8,0,0,synthetic generator v2,derived,0.66,15300729,4,3.2,58.86628,118.6225
Calimshan Settlement 0396,Calimshan,Memnon,4022,34761922,1365495,"{'humans': 2838, 'elves': 102, 'dwarves': 226, 'halflings': 137, 'half-orcs': 227, 'misc.': 492}",93,war,['Democracy'],"{'poor': 0.5345, 'middle': 0.2166, 'wealthy': 0.0233, 'aristocrat': 0.2255}",0,"[['fish', 'horses']]",[['glass']],Ruler CAL-665,professional guard,local academy,"Dwarvish, Elvish, Halfling","Tempus, Torm",175132,771448209,204.66,83.4,26.2,2,0,synthetic generator v2,derived,0.53,35635368,1,7.0,64.1289,-12.05458
Baldurs Gate Settlement 0397,Baldurs Gate,Baldur's Gate,309,688699,38736,"{'humans': 220, 'elves': 13, 'dwarves': 16, 'halflings': 26, 'half-orcs': 11, 'misc.': 23}",167,disease,['Merchant Council'],"{'poor': 0.6203, 'middle': 0.2909, 'wealthy': 0.0839, 'aristocrat': 0.0049}",17,"[['fish', 'gems', 'salt']]",[['glass']],Ruler BAL-422,naval patrol,local academy,"Common, Elvish, Halfling","Lathander, Torm",241116,953675704,254.92,49.3,65.6,5,0,synthetic generator v2,derived,0.59,819685,2,31.1,14.87328,19.88835
Waterdeep Settlement 0398,Waterdeep,Waterdeep,1956,14075184,349740,"{'humans': 1423, 'elves': 124, 'dwarves': 136, 'halflings': 104, 'half-orcs': 41, 'misc.': 128}",120,old age,['Theocracy'],"{'poor': 0.4779, 'middle': 0.2845, 'wealthy': 0.0754, 'aristocrat': 0.1622}",16,"[['cloth', 'fish', 'wine']]",[['glass']],Ruler WAT-789,small militia,arcanum,"Draconic, Dwarvish, Halfling","Selune, Torm",236326,985356857,273.99,58.3,47.0,9,0,synthetic generator v2,synthetic,0.5,17955636,2,44.3,13.9133,-10.33862
Neverwinter Settlement 0399,Neverwinter,Neverwinter,641,1301313,29455,"{'humans': 442, 'elves': 45, 'dwarves': 55, 'halflings': 24, 'half-orcs': 9, 'misc.': 66}",67,famine,['Satrapy'],"{'poor': 0.6018, 'middle': 0.3468, 'wealthy': 0.0468, 'aristocrat': 0.0046}",1,"[['cloth', 'fish', 'grain', 'wine']]","[['magic items', 'silk']]",Ruler NEV-326,mercenary heavy,local academy,"Common, Dwarvish","Lathander, Torm",177268,765621383,259.3,51.7,25.6,3,0,synthetic generator v2,derived,0.75,1006316,2,11.3,-2.01955,22.79239
Darromar,Tethyr,Darromar,2050,16615639,774399,"{'humans': 1760, 'elves': 144, 'dwarves': 190, 'halflings': 151, 'half-orcs': 114, 'misc.': 0}",33,monster attack,['Theocracy'],"{'poor': 0.5045, 'middle': 0.2335, 'wealthy': 0.0654, 'aristocrat': 0.1966}",0,"[['cloth', 'fish', 'horses', 'salt']]","[['coal', 'ore']]",Ruler TET-574,professional guard,guilds,Elvish,"Selune, Tyr",193641,937694481,33.45,63.9,51.2,7,0,synthetic generator v2,derived,0.54,19546997,2,24.5,-36.41883,-118.57724
Sembia Settlement 0401,Sembia,Selgaunt,339,1103035,117070,"{'humans': 285, 'elves': 16, 'dwarves': 25, 'halflings': 23, 'half-orcs': 3, 'misc.': 0}",155,old age,['Theocracy'],"{'poor': 0.6663, 'middle': 0.2243, 'wealthy': 0.0623, 'aristocrat': 0.047}",1,"[['armor', 'gems', 'salt', 'wine']]",[['ore']],Ruler SEM-740,small militia,local academy,Halfling,"Chauntea, Tyr",158418,730633739,134.07,49.6,43.4,4,0,synthetic generator v2,derived,0.93,1500114,3,14.8,1.133,-100.1854
Tethyr Settlement 0402,Tethyr,Darromar,553,4571587,120862,"{'humans': 392, 'elves': 63, 'dwarves': 39, 'halflings': 49, 'half-orcs': 6, 'misc.': 4}",144,crime,['Magocracy'],"{'poor': 0.55, 'middle': 0.2115, 'wealthy': 0.0246, 'aristocrat': 0.2138}",18,"[['books', 'gems']]","[['glass', 'magic items', 'ore', 'spices']]",Ruler TET-689,naval patrol,local academy,Halfling,Selune,193641,937694481,473.02,74.9,44.3,0,0,synthetic generator v2,synthetic,0.79,4399131,-2,14.4,-6.98123,-68.21884
Sembia Settlement 0403,Sembia,Selgaunt,1522,10333413,850728,"{'humans': 1304, 'elves': 101, 'dwarves': 114, 'halflings': 42, 'half-orcs': 79, 'misc.': 0}",174,old age,['Monarchy'],"{'poor': 0.4945, 'middle': 0.317, 'wealthy': 0.0292, 'aristocrat': 0.1594}",0,"[['armor', 'books', 'gems']]","[['silk', 'spices']]",Ruler SEM-607,mercenary heavy,local academy,Orc,"Mystra, Tempus, Tyr",158418,730633739,276.21,47.6,41.8,6,4,synthetic generator v2,synthetic,0.38,11974951,1,24.6,-17.57119,-98.18382
Amn Settlement 0404,Amn,Athkatla,563,1162546,83307,"{'humans': 463, 'elves': 23, 'dwarves': 19, 'halflings': 47, 'half-orcs': 20, 'misc.': 0}",52,famine,['Monarchy'],"{'poor': 0.6552, 'middle': 0.2743, 'wealthy': 0.0645, 'aristocrat': 0.006}",13,"[['books', 'horses', 'weapons']]","[['coal', 'jewelry', 'magic items', 'mercenaries', 'parchment']]",Ruler AMN-51,naval patrol,arcanum,"Dwarvish, Orc","Selune, Tyr",169970,832884482,330.92,60.4,65.8,8,0,synthetic generator v2,synthetic,0.46,1204726,-2,38.4,-29.06914,47.99037
Baldurs Gate Settlement 0405,Baldurs Gate,Baldur's Gate,196,439670,17774,"{'humans': 128, 'elves': 7, 'dwarves': 11, 'halflings': 8, 'half-orcs': 7, 'misc.': 35}",57,old age,['Patriarchy'],"{'poor': 0.5962, 'middle': 0.3468, 'wealthy': 0.0454, 'aristocrat': 0.0116}",0,"[['armor', 'gems', 'salt', 'weapons']]","[['magic items', 'mercenaries', 'silk']]",Ruler BAL-733,naval patrol,arcanum,"Common, Dwarvish, Halfling","Chauntea, Selune",241116,953675704,322.14,63.3,45.3,5,0,synthetic generator v2,synthetic,0.6,535250,1,17.5,57.70063,18.29596
Cormyr Settlement 0406,Cormyr,Suzail,5494,38052160,2365387,"{'humans': 3908, 'elves': 176, 'dwarves': 483, 'halflings': 491, 'half-orcs': 240, 'misc.': 196}",61,old age,['Patriarchy'],"{'poor': 0.4856, 'middle': 0.269, 'wealthy': 0.0959, 'aristocrat': 0.1495}",16,"[['cloth', 'fish', 'salt', 'timber']]","[['coal', 'parchment']]",Ruler COR-489,small militia,guilds,Orc,"Torm, Tyr",142577,750902532,170.72,58.9,76.3,0,0,synthetic generator v2,synthetic,0.78,42316218,2,12.8,74.59215,-54.14984
Amn Settlement 0407,Amn,Athkatla,560,1441714,25012,"{'humans': 375, 'elves': 16, 'dwarves': 47, 'halflings': 11, 'half-orcs': 14, 'misc.': 97}",95,monster attack,['Merchant Council'],"{'poor': 0.6964, 'middle': 0.2422, 'wealthy': 0.0276, 'aristocrat': 0.0337}",0,"[['books', 'horses']]",[['ore']],Ruler AMN-131,naval patrol,arcanum,"Common, Draconic","Lathander, Tempus, Tyr",169970,832884482,237.25,68.6,59.4,2,1,synthetic generator v2,synthetic,0.93,1843807,1,7.9,11.63444,-99.37265
Calimshan Settlement 0408,Calimshan,Memnon,2230,5075629,37984,"{'humans': 1971, 'elves': 156, 'dwarves': 195, 'halflings': 124, 'half-orcs': 34, 'misc.': 0}",162,old age,['Satrapy'],"{'poor': 0.5567, 'middle': 0.3688, 'wealthy': 0.0696, 'aristocrat': 0.0048}",13,"[['books', 'cloth', 'gems']]",[['silk']],Ruler CAL-216,professional guard,guilds,"Common, Draconic, Halfling",Tyr,175132,771448209,347.6,82.9,15.1,0,0,synthetic generator v2,derived,0.56,4436121,2,10.4,-21.07334,-57.05607
Waterdeep Settlement 0409,Waterdeep,Waterdeep,882,4261258,270637,"{'humans': 687, 'elves': 32, 'dwarves': 60, 'halflings': 43, 'half-orcs': 50, 'misc.': 10}",85,famine,['Theocracy'],"{'poor': 0.5519, 'middle': 0.2731, 'wealthy': 0.0894, 'aristocrat': 0.0857}",2,[['cloth']],"[['glass', 'jewelry', 'mercenaries']]",Ruler WAT-821,mercenary heavy,local academy,"Dwarvish, Orc","Mystra, Selune, Torm",236326,985356857,74.27,48.9,52.5,4,0,synthetic generator v2,synthetic,0.43,4795696,-2,15.6,46.12793,126.27601
Tethyr Settlement 0410,Tethyr,Darromar,4825,23886314,212650,"{'humans': 3398, 'elves': 559, 'dwarves': 287, 'halflings': 178, 'half-orcs': 167, 'misc.': 236}",105,war,['Satrapy'],"{'poor': 0.5249, 'middle': 0.3526, 'wealthy': 0.0205, 'aristocrat': 0.102}",0,[['timber']],[['glass']],Ruler TET-669,naval patrol,arcanum,"Dwarvish, Halfling, Orc",Lathander,193641,937694481,420.37,70.2,58.7,5,0,synthetic generator v2,derived,0.56,27840406,0,17.5,42.57599,-11.28566
Baldurs Gate Settlement 0411,Baldurs Gate,Baldur's Gate,3215,32269975,2259255,"{'humans': 2798, 'elves': 96, 'dwarves': 281, 'halflings': 79, 'half-orcs': 80, 'misc.': 0}",61,arcane mishap,['Patriarchy'],"{'poor': 0.4527, 'middle': 0.2002, 'wealthy': 0.0961, 'aristocrat': 0.251}",13,"[['armor', 'fish', 'salt', 'timber', 'weapons']]",[['jewelry']],Ruler BAL-705,small militia,local academy,Elvish,"Mystra, Tempus",241116,953675704,361.05,62.5,35.0,7,0,synthetic generator v2,synthetic,0.76,30524337,4,34.9,-31.83772,110.4792
Waterdeep Settlement 0412,Waterdeep,Waterdeep,437,2652695,262518,"{'humans': 286, 'elves': 43, 'dwarves': 19, 'halflings': 21, 'half-orcs': 5, 'misc.': 63}",107,monster attack,['Theocracy'],"{'poor': 0.5244, 'middle': 0.2535, 'wealthy': 0.099, 'aristocrat': 0.1231}",0,"[['armor', 'books', 'fish', 'salt', 'timber']]","[['jewelry', 'mercenaries', 'parchment', 'silk', 'spices']]",Ruler WAT-84,mercenary heavy,None,Elvish,"Chauntea, Torm",236326,985356857,256.89,55.1,42.4,9,0,synthetic generator v2,derived,0.42,3505768,0,31.5,18.76893,-76.41614
Cormyr Settlement 0413,Cormyr,Suzail,932,2041590,148441,"{'humans': 682, 'elves': 75, 'dwarves': 60, 'halflings': 85, 'half-orcs': 31, 'misc.': 0}",52,famine,['Monarchy'],"{'poor': 0.6356, 'middle': 0.2756, 'wealthy': 0.0841, 'aristocrat': 0.0047}",19,"[['fish', 'horses', 'weapons', 'wine']]","[['glass', 'jewelry', 'mercenaries', 'silk', 'spices']]",Ruler COR-169,naval patrol,guilds,"Halfling, Orc","Lathander, Mystra, Selune",142577,750902532,545.26,60.5,74.1,7,0,synthetic generator v2,derived,0.57,1892943,-1,39.7,-24.92561,7.14984
Neverwinter Settlement 0414,Neverwinter,Neverwinter,1219,8271341,302133,"{'humans': 926, 'elves': 114, 'dwarves': 45, 'halflings': 102, 'half-orcs': 20, 'misc.': 12}",132,crime,['Merchant Council'],"{'poor': 0.5666, 'middle': 0.2211, 'wealthy': 0.0526, 'aristocrat': 0.1597}",2,"[['horses', 'salt', 'wine']]","[['mercenaries', 'silk']]",Ruler NEV-499,mercenary heavy,None,Orc,"Tempus, Torm",177268,765621383,201.65,41.2,59.8,6,0,synthetic generator v2,derived,0.66,10579852,1,22.6,-9.6836,-68.98324
Tethyr Settlement 0415,Tethyr,Darromar,1498,8869921,615596,"{'humans': 1278, 'elves': 129, 'dwarves': 131, 'halflings': 42, 'half-orcs': 16, 'misc.': 0}",119,old age,['Confederacy'],"{'poor': 0.5221, 'middle': 0.2889, 'wealthy': 0.0636, 'aristocrat': 0.1253}",20,"[['armor', 'cloth', 'horses', 'timber', 'wine']]","[['coal', 'parchment']]",Ruler TET-453,mercenary heavy,guilds,"Common, Dwarvish, Halfling","Chauntea, Selune",193641,937694481,66.76,71.0,75.7,2,0,synthetic generator v2,derived,0.76,10165317,3,23.0,10.73348,126.64094
Amn Settlement 0416,Amn,Athkatla,3349,23419796,1306709,"{'humans': 2882, 'elves': 270, 'dwarves': 231, 'halflings': 72, 'half-orcs': 34, 'misc.': 0}",82,disease,['Democracy'],"{'poor': 0.5131, 'middle': 0.2493, 'wealthy': 0.0807, 'aristocrat': 0.1569}",20,[['gems']],"[['magic items', 'mercenaries', 'ore']]",Ruler AMN-277,mercenary heavy,None,"Draconic, Halfling","Chauntea, Mystra, Tyr",169970,832884482,352.87,62.3,88.8,6,0,synthetic generator v2,synthetic,0.76,18575092,-2,37.0,67.98547,-90.49321
Calimshan Settlement 0417,Calimshan,Memnon,2361,21758790,294063,"{'humans': 1933, 'elves': 157, 'dwarves': 227, 'halflings': 158, 'half-orcs': 44, 'misc.': 0}",153,old age,['Patriarchy'],"{'poor': 0.469, 'middle': 0.2417, 'wealthy': 0.0563, 'aristocrat': 0.233}",15,[['salt']],"[['glass', 'jewelry']]",Ruler CAL-250,professional guard,arcanum,"Draconic, Dwarvish, Halfling",Tyr,175132,771448209,509.45,82.4,24.2,6,0,synthetic generator v2,derived,0.84,26662880,-1,33.0,56.16509,-69.80515
Neverwinter Settlement 0418,Neverwinter,Neverwinter,1157,3608300,185340,"{'humans': 999, 'elves': 62, 'dwarves': 110, 'halflings': 55, 'half-orcs': 34, 'misc.': 0}",89,arcane mishap,['Confederacy'],"{'poor': 0.6184, 'middle': 0.29, 'wealthy': 0.0501, 'aristocrat': 0.0415}",0,"[['fish', 'horses']]","[['glass', 'magic items']]",Ruler NEV-246,mercenary heavy,guilds,"Dwarvish, Elvish, Halfling","Selune, Torm",177268,765621383,401.15,41.2,39.3,7,0,synthetic generator v2,derived,0.72,3887908,0,24.5,33.97432,100.33127
Waterdeep Settlement 0419,Waterdeep,Waterdeep,2176,8943460,559661,"{'humans': 1874, 'elves': 101, 'dwarves': 79, 'halflings': 98, 'half-orcs': 101, 'misc.': 0}",68,monster attack,['Magocracy'],"{'poor': 0.5586, 'middle': 0.3289, 'wealthy': 0.0402, 'aristocrat': 0.0723}",0,[['horses']],"[['glass', 'silk']]",Ruler WAT-373,small militia,guilds,"Draconic, Halfling, Orc","Selune, Tyr",236326,985356857,493.65,58.4,36.4,9,0,synthetic generator v2,synthetic,0.5,8774377,-1,31.5,66.4765,89.0819
Neverwinter Settlement 0420,Neverwinter,Neverwinter,991,9858940,638093,"{'humans': 661, 'elves': 97, 'dwarves': 91, 'halflings': 71, 'half-orcs': 31, 'misc.': 40}",31,arcane mishap,['Magocracy'],"{'poor': 0.4715, 'middle': 0.2157, 'wealthy': 0.0547, 'aristocrat': 0.258}",0,"[['armor', 'fish', 'wine']]","[['jewelry', 'silk']]",Ruler NEV-370,professional guard,guilds,"Common, Draconic, Orc","Mystra, Torm",177268,765621383,435.52,50.2,24.6,9,0,synthetic generator v2,synthetic,0.61,10189214,1,31.5,42.41904,-36.04154
Amn Settlement 0421,Amn,Athkatla,5245,50480132,605487,"{'humans': 4487, 'elves': 133, 'dwarves': 405, 'halflings': 408, 'half-orcs': 300, 'misc.': 0}",86,disease,['Democracy'],"{'poor': 0.4599, 'middle': 0.217, 'wealthy': 0.0827, 'aristocrat': 0.2405}",6,"[['gems', 'salt']]",[['parchment']],Ruler AMN-401,mercenary heavy,None,"Common, Halfling, Orc","Chauntea, Torm",169970,832884482,499.59,63.3,71.1,6,0,synthetic generator v2,synthetic,0.57,48798535,1,25.8,38.43264,-89.59498
Amn Settlement 0422,Amn,Athkatla,2327,24307860,1443865,"{'humans': 1782, 'elves': 214, 'dwarves': 175, 'halflings': 171, 'half-orcs': 106, 'misc.': 0}",158,monster attack,['Monarchy'],"{'poor': 0.4772, 'middle': 0.2201, 'wealthy': 0.0206, 'aristocrat': 0.2821}",0,"[['fish', 'gems', 'grain', 'salt']]","[['coal', 'jewelry', 'magic items', 'ore', 'spices']]",Ruler AMN-133,mercenary heavy,local academy,Elvish,"Mystra, Tempus",169970,832884482,246.34,64.7,69.4,2,5,synthetic generator v2,derived,0.56,29496914,-1,11.5,-28.34109,-80.26792
Neverwinter Settlement 0423,Neverwinter,Neverwinter,1490,7702873,294131,"{'humans': 1059, 'elves': 83, 'dwarves': 111, 'halflings': 56, 'half-orcs': 72, 'misc.': 109}",65,war,['Magocracy'],"{'poor': 0.4798, 'middle': 0.3565, 'wealthy': 0.0674, 'aristocrat': 0.0963}",0,"[['cloth', 'gems', 'grain', 'timber', 'weapons']]","[['jewelry', 'magic items', 'mercenaries', 'parchment']]",Ruler NEV-702,professional guard,guilds,"Draconic, Dwarvish","Lathander, Tempus, Tyr",177268,765621383,10.87,40.1,40.8,2,0,synthetic generator v2,synthetic,0.5,8942838,1,7.0,7.73348,22.93315
Sembia Settlement 0424,Sembia,Selgaunt,2823,17317127,129251,"{'humans': 2371, 'elves': 147, 'dwarves': 99, 'halflings': 257, 'half-orcs': 104, 'misc.': 0}",30,old age,['Merchant Council'],"{'poor': 0.4724, 'middle': 0.3185, 'wealthy': 0.0847, 'aristocrat': 0.1244}",14,"[['cloth', 'grain', 'horses', 'salt']]","[['glass', 'ore', 'parchment', 'silk']]",Ruler SEM-717,mercenary heavy,guilds,Draconic,"Chauntea, Lathander, Mystra",158418,730633739,325.44,58.6,48.3,0,0,synthetic generator v2,derived,0.62,17122510,0,11.2,45.21487,15.13584
